step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
110.0,9,198.0,10.421052631578947,5.351874218912739,6,184.0,0.18098741482518338,3,20.0,0.0,9,204.0
115.0,10,243.0,10.565217391304348,4.590840097197797,6,211.0,0.3041696029767585,3,35.0,0.3720999538341848,9,246.0
120.0,14,295.0,11.8,3.9812026463777683,8,243.0,0.08989009677634169,5,55.0,0.07745720126455977,13,298.0
125.0,11,201.0,8.04,3.9050141848032105,8,238.0,0.10106543337696487,3,20.0,0.03741839663006372,11,258.0
130.0,9,199.0,8.291666666666666,5.842911787986508,7,194.0,0.3028291570070878,2,19.0,0.3136257683682527,9,213.0
135.0,11,247.0,9.5,5.3610498572481315,8,230.0,0.27161079248241604,3,31.0,0.4125955612369751,11,261.0
140.0,13,308.0,12.833333333333334,3.916128803333754,9,272.0,0.07194776155715889,4,47.0,0.12800250951676853,13,319.0
145.0,14,231.0,9.625,3.308670069322151,8,241.0,0.1124499285232085,6,72.0,0.00012817012733208895,14,313.0
150.0,13,207.0,8.625,4.682434959109279,6,152.0,0.20777184398722515,6,102.0,0.13223575115822722,12,254.0
155.0,14,270.0,10.8,3.8870410423720383,8,185.0,0.10800609442548922,6,132.0,0.0,14,317.0
160.0,15,345.0,13.8,3.323242891829858,9,230.0,0.07002488108172551,6,162.0,0.11334961707653401,15,392.0
165.0,12,318.0,11.777777777777779,3.444562365315012,8,243.0,0.02351697301494641,3,139.0,0.20084922921067933,11,382.0
170.0,11,373.0,12.862068965517242,6.014301289185353,8,282.0,0.1840250749857349,3,136.0,0.48397408438016004,11,418.0
175.0,7,193.0,5.848484848484849,6.131139827813597,3,131.0,0.2679677195460769,3,151.0,0.3484069761011638,6,282.0
180.0,10,237.0,6.771428571428571,7.259087181561538,4,106.0,0.1146645161338405,5,179.0,0.5067294463381027,9,285.0
185.0,8,215.0,6.515151515151516,6.747707115046972,3,71.0,0.24627638527001636,5,192.0,0.39749494705384936,8,263.0
190.0,10,252.0,8.4,6.886984488968732,3,35.0,0.34775303383327316,7,223.0,0.12002798718979041,10,258.0
195.0,10,289.0,9.633333333333333,7.248163203887532,4,54.0,0.4139842396678127,6,238.0,0.22956524329768743,10,292.0
200.0,8,270.0,10.8,5.967206933872277,1,32.0,0.23244917340343044,7,269.0,0.06853090355552682,8,301.0
205.0,2,12.0,0.5454545454545454,7.531398988376933,1,6.0,0.1842683628955627,1,97.0,0.3677026827336355,2,103.0
210.0,3,25.0,1.1904761904761905,9.63345522490684,2,14.0,0.49612447395207293,1,14.0,0.6412184942409306,3,28.0
215.0,6,45.0,2.142857142857143,8.401755914619244,3,25.0,0.1596784288402526,3,23.0,0.5164290777403083,6,48.0
