step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,3.8885811868938625,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,1,0.0,0.0,8.901927931544682,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,6.527161959809305,0,0.0,1.0,0,0.0,0.39360929473215583,0,0.0
20.0,2,7.0,0.875,6.9612407323583145,0,0.0,0.7772369392982177,2,7.0,0.0004685180617345178,2,7.0
25.0,2,17.0,1.8888888888888888,6.914751377478958,0,0.0,0.9410446797176977,2,17.0,0.230069308938652,2,17.0
30.0,5,36.0,2.4,4.59419875458415,0,0.0,0.7615763754232137,4,36.0,0.22638092778066965,4,36.0
35.0,7,61.0,3.8125,6.818379553152466,2,5.0,0.3068767315640873,4,56.0,0.41543277510203325,6,61.0
40.0,6,91.0,4.7894736842105265,4.781194831446487,2,15.0,0.3253610387831544,4,76.0,0.17110654480626697,6,91.0
45.0,8,117.0,6.157894736842105,4.175397657382317,3,16.0,0.3292849254449104,5,101.0,0.13496266639937635,8,117.0
50.0,10,166.0,7.904761904761905,4.6902688783520805,3,31.0,0.09810697004596611,7,135.0,0.08674962107003464,10,166.0
55.0,7,170.0,8.947368421052632,5.213070511163803,0,10.0,0.5946102393549539,7,170.0,0.2701355996175316,7,180.0
60.0,10,211.0,11.105263157894736,4.841156153673139,0,0.0,1.0,9,215.0,0.26963794916635647,9,215.0
65.0,12,261.0,11.863636363636363,3.610146354039128,0,0.0,1.0,11,265.0,0.10848914206091191,11,265.0
70.0,13,320.0,15.238095238095237,4.271682266789463,0,0.0,0.9925480567572832,13,322.0,0.07053190495021602,13,322.0
75.0,13,385.0,18.333333333333332,2.5588432205859966,0,0.0,0.5404174611482704,13,387.0,0.048872524414709795,13,387.0
80.0,14,455.0,21.666666666666668,3.2875647745093786,1,5.0,0.4662074005464365,13,452.0,0.03550765970187294,14,457.0
85.0,16,531.0,25.285714285714285,2.4460247792919705,1,10.0,0.44491164775013775,15,523.0,0.1086634458909414,16,533.0
90.0,19,613.0,26.652173913043477,1.1747862053317935,1,15.0,0.0,17,600.0,0.00039180362464538406,18,615.0
95.0,19,703.0,25.107142857142858,2.8839931197222914,1,20.0,0.47863157885795554,17,685.0,0.05205250436100516,18,705.0
100.0,18,793.0,26.433333333333334,3.1464255083796577,1,25.0,0.29833608294518693,17,770.0,0.1452352834811571,18,795.0
105.0,23,894.0,27.09090909090909,2.827680494278954,2,34.0,0.16921284879446377,19,862.0,0.10116102960430311,21,896.0
110.0,22,969.0,29.363636363636363,3.0746843191234885,1,9.0,0.5855733927849206,21,962.0,0.033334337601683875,22,971.0
115.0,26,1088.0,32.96969696969697,2.4807525231881726,3,16.0,0.00041684600060695585,23,1074.0,0.06445323118874502,26,1090.0
120.0,25,1199.0,36.333333333333336,2.1991552096814386,2,12.0,0.3712265916241804,23,1189.0,0.0009094321996676803,25,1201.0
125.0,27,1330.0,38.0,1.8310224993292943,3,24.0,0.28862626189324603,24,1310.0,0.07465460401486355,27,1334.0
130.0,28,1461.0,38.44736842105263,2.0327666665247532,3,34.0,0.24436034193649844,24,1430.0,0.0006049433987502362,27,1464.0
135.0,30,1611.0,43.54054054054054,2.1207350134399765,4,54.0,0.2137187074136733,25,1557.0,0.09162759923794561,29,1611.0
140.0,31,1764.0,46.421052631578945,1.4898680627038134,5,77.0,0.15115233399638897,25,1682.0,0.07411897589017433,30,1759.0
145.0,34,1927.0,47.0,1.3894396869021555,6,104.0,0.1333532328499593,27,1811.0,0.034132490427486596,33,1915.0
150.0,35,2098.0,49.95238095238095,1.766354655215115,6,134.0,0.14169449953594018,28,1947.0,0.027265698918714023,34,2081.0
155.0,34,2214.0,51.48837209302326,1.794988698293337,4,105.0,0.07312549638392177,28,2087.0,0.03417727959106161,32,2192.0
160.0,34,2384.0,52.977777777777774,2.2997563532278025,5,130.0,0.2675267834325434,28,2227.0,0.0,33,2357.0
165.0,37,2562.0,58.22727272727273,1.5784814104174794,8,163.0,0.08833677888605417,28,2367.0,0.0,36,2530.0
170.0,38,2748.0,62.45454545454545,1.387894041740052,8,203.0,0.0,29,2508.0,0.06884867075360526,37,2711.0
175.0,37,2897.0,65.8409090909091,1.3428593470188284,6,199.0,0.1459556781717649,30,2656.0,0.02944132456356371,36,2855.0
180.0,37,3082.0,70.04545454545455,1.8457579234994568,6,229.0,0.1329670848574762,30,2810.0,0.08195699549589407,36,3039.0
185.0,37,3192.0,67.91489361702128,1.6285031999852917,3,203.0,0.18686316671997896,31,2959.0,0.027076289761652987,34,3162.0
190.0,36,3372.0,71.74468085106383,2.514169345641338,4,203.0,0.19776118481852356,31,3116.0,0.052644133129135136,35,3319.0
195.0,35,3542.0,77.0,2.140537960968674,3,213.0,0.0,31,3271.0,0.08507431517767156,34,3484.0
200.0,39,3721.0,82.68888888888888,1.1036054530344006,3,228.0,0.1909221814447066,34,3428.0,0.02700960370082456,37,3656.0
205.0,39,3916.0,87.02222222222223,1.4705365703092326,3,243.0,0.2271632535102544,34,3598.0,0.022869407595791574,37,3841.0
210.0,39,4111.0,93.43181818181819,0.6490277493899976,3,258.0,0.005423626642086412,34,3768.0,0.011277013394233551,37,4026.0
215.0,42,4317.0,95.93333333333334,0.4639517076606808,4,278.0,6.428629293346954e-06,36,3944.0,3.915152269324746e-07,40,4222.0
220.0,43,4531.0,100.68888888888888,0.38550924379677626,4,298.0,0.18349386651090768,36,4124.0,0.0,40,4422.0
225.0,43,4746.0,100.97872340425532,0.6901021750636824,4,318.0,0.0,36,4304.0,0.02120918047173776,40,4622.0
230.0,42,4941.0,98.82,1.2507636768337889,3,318.0,0.3752246493265206,36,4484.0,0.049617575362258096,39,4802.0
235.0,43,5151.0,99.0576923076923,1.7090002842706842,3,333.0,0.0,36,4664.0,0.011601653420978802,39,4997.0
240.0,42,5361.0,95.73214285714286,2.3754139317503964,3,348.0,0.24887447880992009,36,4844.0,0.05132489776842788,39,5192.0
245.0,44,5574.0,103.22222222222223,1.8321170368494193,3,363.0,0.26362677431390713,36,5024.0,0.04909556682215498,39,5387.0
250.0,44,5794.0,107.29629629629629,1.5146236125276331,3,378.0,0.14080365291059602,37,5209.0,0.023675409082576558,40,5587.0
255.0,47,6022.0,107.53571428571429,1.2439807436996515,4,396.0,0.16301688568651276,38,5399.0,0.0,42,5795.0
260.0,46,5847.0,104.41071428571429,1.3924190188215246,2,142.0,0.26901862857174447,38,5589.0,0.006353108853175221,40,5731.0
265.0,48,6077.0,108.51785714285714,1.2797368680297396,3,21.0,0.21091151906828914,39,5783.0,0.0009206971275325821,42,5804.0
270.0,48,6301.0,114.56363636363636,1.20836740426541,3,21.0,0.015812781927498527,40,5982.0,2.782560537785301e-07,43,6003.0
275.0,49,6546.0,119.01818181818182,1.0431502521134342,4,41.0,0.0,40,6182.0,0.0,44,6223.0
280.0,50,6793.0,123.50909090909092,0.968564828486954,4,61.0,0.2848067932463601,40,6382.0,0.01838972310662155,44,6443.0
285.0,51,7046.0,128.1090909090909,0.7657181442182058,5,84.0,0.11058190127853934,40,6582.0,0.018252897806108122,45,6666.0
290.0,51,7301.0,125.87931034482759,1.1042998479305688,5,109.0,0.3130138306688942,40,6782.0,0.009130761246406128,45,6891.0
295.0,53,7561.0,126.01666666666667,0.9609497776608448,6,136.0,0.06973140246834278,41,6985.0,1.165846641638145e-05,47,7121.0
300.0,55,7835.0,126.37096774193549,0.8652782086663059,8,175.0,0.1715528441384901,41,7190.0,0.02134550441896056,49,7365.0
305.0,59,8117.0,122.98484848484848,1.1200698493369006,9,217.0,0.09470476610646422,42,7400.0,0.03752411927129403,51,7617.0
310.0,53,8196.0,118.78260869565217,1.7722610432588164,4,162.0,0.1532275704947446,43,7613.0,0.0,47,7775.0
315.0,54,8447.0,122.42028985507247,2.1898456641122555,4,73.0,0.26163075763947213,43,7830.0,0.05254127351994665,47,7903.0
320.0,55,8707.0,126.18840579710145,1.9009089907500365,4,85.0,0.30571378483255873,43,8045.0,0.06795463302663654,47,8130.0
325.0,57,8987.0,126.5774647887324,1.5879138351799926,6,111.0,0.015109295538530564,44,8264.0,0.019332706229954758,50,8375.0
330.0,59,9276.0,128.83333333333334,1.7022676035808242,7,145.0,0.10807341218812708,44,8484.0,0.01512855556414747,51,8629.0
335.0,60,9571.0,138.71014492753622,1.3836913916217057,8,182.0,0.1221130097383015,45,8707.0,0.0,53,8889.0
340.0,57,9717.0,147.22727272727272,0.8628832451081525,4,94.0,0.1412368156923257,45,8932.0,0.0205874666431799,49,9026.0
345.0,57,10002.0,149.28358208955223,1.6302778983228352,4,87.0,0.18341070454143305,45,9161.0,0.07191140887111559,49,9248.0
350.0,61,10292.0,151.35294117647058,1.1399816918889105,4,107.0,0.0,48,9391.0,0.06905003540988888,52,9498.0
355.0,63,10599.0,158.19402985074626,0.3823295285334164,4,127.0,0.0,51,9638.0,0.014815587949102257,55,9765.0
360.0,61,10811.0,154.44285714285715,0.820467797253279,1,88.0,0.11271163547432748,52,9898.0,0.018312080623955843,53,9986.0
365.0,60,11086.0,149.8108108108108,1.4582228928550642,0,25.0,0.7192249356644969,52,10160.0,0.02102742662638766,52,10185.0
370.0,64,11396.0,154.0,1.5234823103594863,0,0.0,0.9071886275465226,55,10429.0,0.0418344084301326,55,10429.0
375.0,67,11719.0,156.25333333333333,1.0340882466168475,2,3.0,0.42709069412131384,55,10705.0,0.018720869935738363,57,10708.0
380.0,68,12046.0,154.43589743589743,0.9628080016951183,2,8.0,0.3174401687327364,56,10982.0,6.015902671513742e-05,58,10990.0
385.0,68,12385.0,154.8125,1.336086211345847,3,22.0,0.13353898262495092,56,11262.0,0.010619803326371753,59,11284.0
390.0,69,12719.0,163.06410256410257,0.9017061573261403,3,29.0,0.39222682285084237,56,11542.0,0.0,59,11571.0
395.0,71,13074.0,163.425,0.7529290833103641,4,49.0,0.004218818517563818,56,11822.0,0.0,60,11871.0
400.0,77,13446.0,162.0,0.8270051563407151,6,79.0,0.0,56,12102.0,0.0,62,12181.0
405.0,75,13821.0,174.9493670886076,0.38703256602487784,6,109.0,0.007862387828782276,56,12382.0,0.0,62,12491.0
410.0,78,14203.0,175.34567901234567,0.3254023447680739,7,143.0,0.12327876985883016,56,12662.0,0.0,63,12805.0
415.0,78,14572.0,179.90123456790124,0.2063476106967927,8,181.0,0.07490896230272123,56,12942.0,0.0,64,13123.0
420.0,81,14970.0,182.5609756097561,0.011163844596467324,9,224.0,0.006351008436096752,56,13222.0,0.0,65,13446.0
425.0,82,15374.0,183.02380952380952,0.15269965289785437,10,273.0,1.7944605179270533e-05,56,13502.0,0.0,66,13775.0
430.0,81,15779.0,185.63529411764705,0.46217622465802655,10,323.0,0.07413179732272027,56,13782.0,0.0,66,14105.0
435.0,82,16184.0,186.02298850574712,0.3506584972314347,10,373.0,0.0009746280753009912,56,14062.0,0.0,66,14435.0
440.0,85,16598.0,186.4943820224719,0.36715603730977675,11,428.0,0.04860066599866872,56,14342.0,0.0,67,14770.0
445.0,83,16880.0,189.6629213483146,0.3637845908896232,8,425.0,0.03446122429128101,56,14622.0,0.0,64,15047.0
450.0,84,17270.0,189.78021978021977,0.6515534400373837,7,374.0,0.05307694174043197,56,14904.0,0.03875593338327328,63,15278.0
