step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,2,0.0,0.0,1.9805633298819882,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,1,0.0,0.0,7.451733048500932,0,0.0,0.9750451052380082,0,0.0,1.0,0,0.0
20.0,2,1.0,0.1111111111111111,6.835484107452303,1,1.0,0.00017072159003216625,0,0.0,1.0,1,1.0
25.0,1,6.0,0.6666666666666666,9.318853944552707,1,6.0,0.21169609973017117,0,0.0,0.6977278429831301,1,6.0
30.0,4,21.0,2.1,5.630662234658911,2,15.0,0.42398622486998355,2,6.0,0.3167591652992768,4,21.0
35.0,6,36.0,2.769230769230769,4.644185791204643,2,18.0,0.4543673027953344,3,18.0,1.946815950915869e-05,5,36.0
40.0,5,61.0,4.066666666666666,6.923959026390729,2,28.0,0.2015767790094454,3,33.0,0.24865928419253344,5,61.0
45.0,7,64.0,3.764705882352941,5.353171418685953,2,15.0,0.29886878251961113,4,49.0,0.31171138269870996,6,64.0
50.0,8,94.0,4.947368421052632,5.1056274872442815,2,25.0,0.4562996970650655,4,69.0,0.06326702183706531,6,94.0
55.0,9,132.0,6.285714285714286,4.941920208998381,2,35.0,0.2804870986824099,6,97.0,0.06563203502541708,8,132.0
60.0,8,134.0,7.052631578947368,5.7681070048608065,2,7.0,0.307776423089905,6,127.0,0.29072611112956126,8,134.0
65.0,8,174.0,7.909090909090909,5.340690394062218,2,17.0,0.41167350497399396,6,161.0,0.29780910920826215,8,178.0
70.0,12,228.0,10.363636363636363,4.369958976428744,4,33.0,0.2880149330792854,8,199.0,0.10852109429769341,12,232.0
75.0,14,296.0,14.095238095238095,3.4926922047972795,5,57.0,0.18788497765288564,9,241.0,0.1430334564638686,14,298.0
80.0,15,325.0,14.772727272727273,2.2016354545933337,5,61.0,0.04382775920789168,9,286.0,0.09030566585600071,14,347.0
85.0,15,400.0,19.047619047619047,2.8817072998270046,5,66.0,0.0,10,338.0,0.14912756359235835,15,404.0
90.0,16,475.0,19.0,2.695807004726078,5,91.0,0.018493792812279003,10,388.0,0.17007509480235478,15,479.0
95.0,18,558.0,21.46153846153846,2.6186165155800083,6,120.0,0.0,12,442.0,0.00019252934859354543,18,562.0
100.0,20,648.0,20.903225806451612,2.789328122737054,6,150.0,0.13413845128446136,12,502.0,0.06688315018102735,18,652.0
105.0,16,645.0,20.806451612903224,3.860395359595693,3,109.0,0.3111513621765976,13,567.0,0.0011092352243742669,16,676.0
110.0,21,734.0,22.9375,3.7579183172575066,5,101.0,0.3046647579394445,15,641.0,0.17308357366787935,20,742.0
115.0,19,804.0,22.97142857142857,3.291208702009418,3,100.0,0.21886845538703384,15,716.0,0.1453478101943165,18,816.0
120.0,23,905.0,24.45945945945946,3.095497720016452,4,113.0,0.23242295734146937,18,802.0,0.1373963762292422,22,915.0
125.0,26,1025.0,26.28205128205128,2.8765692249036667,5,136.0,0.16931220687212784,21,899.0,0.041496206525384625,26,1035.0
130.0,29,1164.0,29.846153846153847,2.6560320622463673,7,168.0,0.18568951245008003,22,1006.0,0.04304369062605098,29,1174.0
135.0,31,1315.0,32.875,2.290593009806745,9,209.0,0.15490679441503244,22,1112.0,0.0,31,1321.0
140.0,30,1435.0,35.0,1.892759790002912,8,238.0,0.06635589287029856,22,1220.0,0.0,30,1458.0
145.0,31,1588.0,38.73170731707317,2.5636570471084656,9,271.0,2.195559794435094e-05,22,1332.0,0.1022233850373547,31,1603.0
150.0,27,1499.0,35.69047619047619,2.78160452713719,3,152.0,0.1631440646581248,23,1443.0,0.15940826391321603,26,1595.0
155.0,27,1630.0,38.80952380952381,3.1553183990009934,3,86.0,0.0,24,1559.0,0.0004439265429418096,27,1645.0
160.0,29,1770.0,40.22727272727273,3.879369532422189,3,101.0,0.33099165505773775,25,1684.0,0.02774948588752324,28,1785.0
165.0,29,1911.0,51.648648648648646,1.627551502550815,4,117.0,0.24214790862462152,25,1809.0,0.0,29,1926.0
170.0,29,2027.0,51.97435897435897,2.285540107544873,3,105.0,0.23396747952826305,26,1937.0,0.02414354186681406,29,2042.0
175.0,29,2172.0,55.69230769230769,2.7875215391158292,3,120.0,0.3936664648640933,26,2071.0,0.06579343445731349,29,2191.0
180.0,28,2188.0,56.1025641025641,2.2855623793347237,1,1.0,0.37278629032031674,27,2204.0,0.03228271680969712,28,2205.0
