step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
185.0,32,1889.0,44.976190476190474,2.284651577578626,6,192.0,0.17345773642593615,23,1702.0,0.1023536463631585,29,1894.0
190.0,31,2041.0,47.46511627906977,1.8732166596017306,6,219.0,0.11143297159736687,23,1817.0,0.0010590149025413351,29,2036.0
195.0,34,2211.0,51.41860465116279,2.1575485897482927,7,254.0,0.15733080227845755,25,1942.0,0.03641172623835522,32,2196.0
200.0,36,2389.0,58.26829268292683,0.8077968285463064,9,297.0,0.09737110916820889,25,2067.0,0.0,34,2364.0
205.0,34,2505.0,58.25581395348837,1.466809052410714,7,259.0,0.03373869114897464,25,2192.0,0.0,32,2451.0
210.0,34,2665.0,59.22222222222222,1.9310820357467893,7,226.0,0.19711720580054198,25,2319.0,0.08241453319254725,32,2545.0
215.0,36,2825.0,61.41304347826087,2.0655978246164253,8,249.0,0.000247794733060255,26,2446.0,0.09481831180538149,34,2695.0
220.0,37,3007.0,65.3695652173913,1.4982150878380807,8,289.0,0.1288771997304111,27,2578.0,0.023673425638239206,35,2867.0
225.0,43,3208.0,68.25531914893617,0.6552839614468657,10,335.0,3.5901400482724986e-05,30,2723.0,0.030168486836114148,40,3058.0
230.0,44,3424.0,72.85106382978724,0.5574982588574662,10,385.0,0.0,32,2879.0,0.0001115811967541266,42,3264.0
235.0,44,3644.0,72.88,1.0428154930501423,10,435.0,0.20295929606374982,32,3039.0,0.0,42,3474.0
240.0,44,3864.0,75.76470588235294,0.9422885605442833,10,485.0,0.03927197503988713,32,3199.0,0.0,42,3684.0
245.0,46,4087.0,72.98214285714286,1.224433329465955,11,538.0,0.0785990807454922,32,3359.0,0.009428775309527035,43,3897.0
250.0,46,4316.0,78.47272727272727,1.7354909510514132,11,593.0,0.0677226644567999,33,3523.0,0.027317268834295166,44,4116.0
255.0,49,4553.0,85.90566037735849,0.5600053298486772,13,653.0,0.04911748535931811,34,3690.0,0.03579566204306541,47,4343.0
260.0,52,4806.0,87.38181818181818,0.3934290590389674,15,723.0,0.04861167543021469,35,3863.0,2.4197967355145513e-05,50,4586.0
265.0,53,5066.0,87.34482758620689,0.8100416854493165,15,798.0,0.056057929417901046,35,4038.0,0.025537134231150546,50,4836.0
270.0,46,4763.0,79.38333333333334,1.4022669813087287,9,630.0,0.046545594455781596,35,4213.0,0.0,44,4843.0
275.0,45,4910.0,79.19354838709677,2.3611622126683645,6,341.0,0.21164416777439465,35,4392.0,0.1162445833287454,41,4733.0
280.0,49,5150.0,84.42622950819673,1.4752313302271929,8,320.0,0.056643532986574194,37,4573.0,0.10805604595162682,45,4893.0
285.0,55,5412.0,87.29032258064517,1.065733600059885,9,365.0,0.09534283290592062,40,4764.0,0.04911462425186415,49,5129.0
290.0,58,5692.0,88.9375,0.7812222869022069,9,410.0,0.07512703543704782,42,4969.0,1.4909611849251773e-05,51,5379.0
295.0,56,5956.0,91.63076923076923,1.3752050904936273,9,455.0,0.0,42,5179.0,0.03564913050920209,51,5634.0
300.0,60,6238.0,94.51515151515152,0.7757432289599395,9,500.0,0.056380500468135995,43,5409.0,0.02535911360964644,52,5909.0
305.0,56,6471.0,95.16176470588235,1.6627316498816493,7,477.0,0.21192164756701048,44,5626.0,7.658319883427706e-06,51,6103.0
310.0,59,6752.0,97.85507246376811,1.7615320010451077,8,513.0,0.13224895311038065,44,5850.0,0.04229515819292476,52,6363.0
315.0,59,7038.0,102.0,1.3594207609696762,8,552.0,0.18381791956517726,45,6072.0,0.01757347343627802,53,6624.0
320.0,61,7339.0,109.53731343283582,0.7870134715465095,10,598.0,0.05760404545545871,46,6302.0,0.01315013312337842,56,6900.0
325.0,63,7649.0,109.27142857142857,0.8521271237038287,11,652.0,3.5589779638984804e-06,46,6532.0,0.0197689742743854,57,7184.0
330.0,63,7964.0,110.61111111111111,0.9132946179788767,11,707.0,0.0016776359548919244,46,6762.0,0.028860351713628035,57,7469.0
335.0,63,8253.0,110.04,1.2415420041295058,10,735.0,0.18307803733922484,46,6992.0,0.0,56,7727.0
340.0,67,8577.0,112.85526315789474,1.1297749976871814,11,787.0,0.06166698968771981,46,7222.0,0.01841813271720183,57,8009.0
345.0,69,8917.0,115.8051948051948,0.9586046557913109,11,842.0,0.08144397068792116,47,7454.0,0.005917102156635632,58,8296.0
350.0,70,9266.0,123.54666666666667,0.6065908238783199,11,897.0,0.14761988571610257,48,7693.0,0.0081293552471059,59,8590.0
355.0,70,9600.0,126.3157894736842,0.6412291379966831,11,952.0,0.0010816498166864397,48,7933.0,0.01898079998817473,59,8885.0
360.0,72,9959.0,131.03947368421052,0.49194365204659773,12,1012.0,0.058482318072287355,48,8173.0,0.0,60,9185.0
365.0,74,10320.0,132.30769230769232,0.520722544957445,13,1073.0,0.10139117592891266,48,8413.0,0.0,61,9486.0
370.0,75,10687.0,133.5875,0.5513502560444425,14,1140.0,0.06337528935875895,48,8653.0,0.014901983514890338,62,9793.0
375.0,74,11057.0,134.84146341463415,0.7799749219409166,14,1210.0,0.0,48,8893.0,0.017119016128761533,62,10103.0
380.0,76,11424.0,139.3170731707317,0.4350256961196323,13,1268.0,0.09536432025455496,48,9133.0,0.0,61,10401.0
385.0,78,11812.0,140.61904761904762,0.5927939885018034,14,1336.0,3.90407429855811e-06,48,9373.0,0.0,62,10709.0
390.0,79,12202.0,141.88372093023256,0.6666760743050847,14,1406.0,0.0,48,9613.0,0.019577426839701616,62,11019.0
395.0,78,12592.0,143.0909090909091,0.9173809225949318,14,1476.0,0.08776221020518225,48,9853.0,0.006489332869446007,62,11329.0
400.0,81,12992.0,145.97752808988764,0.8073813931446553,14,1546.0,0.1051156685091389,49,10098.0,0.012934667800540327,63,11644.0
405.0,83,13400.0,145.65217391304347,0.8968490538167697,15,1619.0,0.09867081921430715,49,10343.0,0.015366206008082773,64,11962.0
410.0,80,13468.0,146.3913043478261,0.6733072898216629,10,1541.0,0.06692127232483468,50,10590.0,2.940286603486474e-06,60,12131.0
415.0,80,13866.0,150.7173913043478,1.4059558020110012,11,1401.0,1.3046219389515024e-05,50,10844.0,0.07789723533218595,61,12245.0
420.0,81,14266.0,155.06521739130434,0.9915266850306736,11,1456.0,0.0640081276894752,50,11094.0,0.05955532964565124,61,12550.0
425.0,84,14679.0,157.83870967741936,0.9406064945481185,11,1511.0,0.18730833361277083,53,11357.0,0.01576416702051582,64,12868.0
430.0,84,15094.0,162.30107526881721,0.8366483429399374,11,1566.0,0.11296537012050821,53,11622.0,0.023516049827262735,64,13188.0
435.0,84,15514.0,163.30526315789473,1.0252179269726356,11,1621.0,0.050803783211352586,54,11892.0,0.026357728662630624,65,13513.0
440.0,86,15935.0,167.73684210526315,0.7989080295891778,11,1676.0,0.0,55,12163.0,0.032575927727289684,66,13839.0
445.0,90,16370.0,172.31578947368422,0.6589451177989597,11,1731.0,0.0,57,12444.0,0.016469108302480304,68,14175.0
450.0,91,16815.0,173.35051546391753,0.5037832152402839,11,1786.0,0.025016299431575628,57,12729.0,0.0,68,14515.0
455.0,91,17266.0,174.40404040404042,0.7621237754947268,13,1847.0,0.06813071305940122,57,13014.0,0.015592042902772659,70,14861.0
460.0,92,17722.0,177.22,0.762757342708112,14,1913.0,0.11893318110826612,57,13299.0,0.016340961169432136,71,15212.0
465.0,94,18186.0,181.86,0.6132686244329504,14,1983.0,0.0,57,13584.0,0.023811244359891535,71,15567.0
470.0,94,18656.0,184.7128712871287,0.6928350800113013,14,2053.0,0.0,57,13869.0,0.0037841678959929757,71,15922.0
475.0,96,19131.0,187.55882352941177,0.5915429202916809,14,2123.0,0.06529426317506822,58,14159.0,0.0,72,16282.0
480.0,96,19461.0,181.8785046728972,0.8035886722909586,13,2114.0,0.13761974125040047,58,14449.0,0.0,71,16563.0
485.0,97,19935.0,184.58333333333334,1.0233086029491618,15,2117.0,0.07719073364351742,58,14739.0,0.024782928441435547,73,16856.0
490.0,102,20426.0,187.39449541284404,0.6197824070381267,16,2193.0,2.6130046569337354e-05,60,15034.0,0.015415172692474879,76,17227.0
495.0,102,20934.0,190.3090909090909,0.6244682397609177,16,2273.0,0.0,61,15337.0,0.007912368452500382,77,17610.0
500.0,104,21450.0,195.0,0.49845389799465367,16,2353.0,0.09479533399326494,61,15642.0,0.0,77,17995.0
505.0,105,21975.0,199.77272727272728,0.38412996292477514,16,2433.0,0.07324866981313774,61,15947.0,0.023057553717258938,77,18380.0
510.0,105,22467.0,198.8230088495575,0.601698626292602,17,2516.0,3.1541823513302055e-06,61,16252.0,0.02479387721530598,78,18768.0
515.0,106,22994.0,203.4867256637168,0.36297921616008466,17,2601.0,0.05358493093045508,61,16557.0,0.005210912847660211,78,19158.0
520.0,107,23448.0,203.89565217391305,0.5247107884370931,14,2595.0,0.0,62,16866.0,2.787651053062374e-06,76,19461.0
525.0,107,23983.0,206.75,0.6869407850738003,14,2665.0,0.06282939760772606,62,17180.0,0.008677753488961147,76,19845.0
530.0,111,24530.0,206.1344537815126,0.5666258110103659,15,2737.0,0.05586390078154877,64,17497.0,7.621531418743595e-07,79,20234.0
535.0,112,25085.0,207.31404958677686,0.7161639186037915,15,2812.0,0.14277064350388732,64,17817.0,0.0,79,20629.0
540.0,112,25644.0,211.93388429752065,0.5956650660600858,15,2887.0,0.0933658558206356,64,18137.0,0.014373651902116109,79,21024.0
545.0,115,26216.0,211.41935483870967,0.5434248048079932,18,2974.0,0.03272234723017699,64,18457.0,0.0,82,21431.0
550.0,119,26797.0,211.0,0.4760025964807516,19,3069.0,0.04397186639201703,64,18777.0,0.0036719857765294714,83,21846.0
555.0,118,27386.0,212.29457364341084,0.9869658369665986,19,3164.0,0.0475741312918902,65,19101.0,0.015070514530282441,84,22265.0
560.0,121,27981.0,215.23846153846154,0.7557402979649743,19,3259.0,0.0,65,19426.0,0.012169333718348215,84,22685.0
565.0,118,28534.0,221.19379844961242,0.8544271530336855,17,3307.0,0.0970910420778342,65,19751.0,0.014714458250012922,82,23058.0
570.0,119,29127.0,227.5546875,0.5972419933666007,18,3395.0,0.09573306324365834,65,20076.0,0.0,83,23471.0
575.0,122,29730.0,232.265625,0.39278157816815407,19,3486.0,0.049559900612345345,65,20401.0,0.0,84,23887.0
580.0,124,30342.0,231.61832061068702,0.3374760344365211,20,3582.0,0.01943051600583256,65,20726.0,0.0,85,24308.0
585.0,123,30951.0,227.5808823529412,0.5476273094399664,19,3671.0,0.009063530438924472,65,21051.0,0.0,84,24722.0
590.0,125,31576.0,223.94326241134752,0.8857267597657525,20,3771.0,0.037911104783071733,65,21376.0,0.026357842479600428,85,25147.0
595.0,129,32212.0,225.25874125874125,0.8493154829558254,20,3871.0,0.0884520170932955,65,21701.0,0.014885268250641044,85,25572.0
600.0,134,32866.0,220.5771812080537,0.8852322299475724,21,3974.0,0.08291205731415072,66,22028.0,0.03212373371343899,87,26002.0
605.0,134,33533.0,225.05369127516778,0.7658863364208928,21,4079.0,0.04304774973407955,66,22358.0,0.024213532359559822,87,26437.0
610.0,140,34224.0,229.69127516778522,0.6361991131045804,23,4193.0,0.014812412850473515,68,22694.0,0.028146364573109837,91,26887.0
615.0,141,34927.0,234.40939597315437,0.47372923158283886,24,4311.0,0.08530177681430622,68,23034.0,0.009859379693604032,92,27345.0
620.0,144,35638.0,236.01324503311258,0.2722764123998925,25,4434.0,0.05899050493031283,69,23376.0,3.942228896984991e-05,94,27810.0
625.0,145,36361.0,237.65359477124184,0.431956592316357,26,4562.0,0.0,69,23721.0,9.921610580196685e-08,95,28283.0
630.0,147,37090.0,240.84415584415584,0.4061631637586925,26,4692.0,0.037020666143042336,69,24066.0,1.3051979571165715e-07,95,28758.0
635.0,149,37821.0,240.89808917197453,0.33111462087921645,27,4823.0,0.04706337700133731,69,24411.0,0.0,96,29234.0
640.0,151,38568.0,239.5527950310559,0.5029060812691132,28,4961.0,0.048922167142498904,69,24756.0,0.010572911992445807,97,29717.0
645.0,152,39326.0,245.7875,0.4227356048346883,28,5101.0,0.0003636598119370511,70,25104.0,0.02166542579463408,98,30205.0
650.0,155,40096.0,245.98773006134968,0.3615171715476152,29,5246.0,0.02849299826597373,71,25458.0,5.304073192262969e-07,100,30704.0
655.0,159,40880.0,247.75757575757575,0.3809776617413774,31,5399.0,0.012004827326166805,71,25813.0,0.012955913350207699,102,31212.0
660.0,160,41672.0,249.53293413173654,0.2784635437206651,32,5556.0,0.0006530308316790638,71,26168.0,0.0,103,31724.0
