step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.098582297208674,0,0.0,0.9514813557917573,0,0.0
10.0,0,0.0,0.0,13.149738347250473,0,0.0,0.9461772695693105,0,0.0
15.0,0,0.0,0.0,12.309208673946868,0,0.0,0.8860854409376706,0,0.0
20.0,2,3.0,0.15789473684210525,11.602225645488458,2,3.0,0.7667043105416019,2,3.0
25.0,1,1.0,0.047619047619047616,11.117934294403332,1,1.0,0.7975670214383824,1,1.0
30.0,3,11.0,0.5,10.567597945391018,3,11.0,0.6752467386715963,3,11.0
35.0,6,34.0,1.5454545454545454,7.483245187784181,6,34.0,0.34903868481759615,6,34.0
40.0,4,17.0,0.7391304347826086,7.265124549541781,4,46.0,0.4337094022768289,4,46.0
45.0,1,2.0,0.09090909090909091,8.868435106897186,1,25.0,0.542233307997633,1,25.0
50.0,3,5.0,0.19230769230769232,8.408590037150718,3,25.0,0.47153981710736054,3,25.0
55.0,8,34.0,1.2592592592592593,7.312545559654372,8,54.0,0.3649840113284926,8,54.0
60.0,14,92.0,3.5384615384615383,5.060993128656373,14,112.0,0.2737764225525605,14,112.0
65.0,18,173.0,6.407407407407407,2.9348154977740855,18,193.0,0.16006924890785218,18,193.0
70.0,20,271.0,9.033333333333333,2.8554005171543384,20,291.0,0.1521553806253809,20,291.0
75.0,19,234.0,7.3125,2.56925983622971,19,337.0,0.17126488006491145,19,337.0
80.0,12,114.0,3.1666666666666665,4.6762417316930405,12,311.0,0.2395450947489534,12,311.0
85.0,10,46.0,1.2105263157894737,5.009946761831021,10,335.0,0.23155156128119117,10,335.0
90.0,8,33.0,0.868421052631579,5.129416595404736,8,373.0,0.2607420699241313,8,373.0
95.0,14,90.0,2.25,4.132752452129013,14,430.0,0.21635894071617118,14,430.0
100.0,15,91.0,2.5277777777777777,2.378161002540957,15,437.0,0.11449994492180267,15,437.0
105.0,13,59.0,1.5945945945945945,4.043095177111352,13,381.0,0.15382744099729737,13,381.0
110.0,9,34.0,0.8717948717948718,4.7414679929487855,9,398.0,0.20025314849740586,9,398.0
115.0,7,28.0,0.6829268292682927,4.483763624393534,7,432.0,0.1726445744585164,7,432.0
120.0,13,77.0,1.8780487804878048,4.128948656070441,13,481.0,0.19234680316561448,13,481.0
125.0,14,72.0,1.7142857142857142,2.9103110551448337,14,468.0,0.17055121468949397,14,468.0
