step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.438987712834702,0,0.0,0.9694928580027535,0,0.0
10.0,0,0.0,0.0,12.833716546515577,0,0.0,0.9398261424369938,0,0.0
15.0,1,1.0,0.09090909090909091,10.506785732512657,1,1.0,0.7843579686155361,1,1.0
20.0,3,10.0,0.7692307692307693,7.283347826086663,3,10.0,0.5249810029837342,3,10.0
25.0,8,36.0,2.0,6.331253781159762,8,36.0,0.39592662559309244,8,36.0
30.0,10,83.0,3.9523809523809526,5.506308170033847,10,83.0,0.3316802103515773,10,83.0
35.0,13,144.0,6.545454545454546,3.935352610372587,13,144.0,0.1923350468405342,13,144.0
40.0,17,223.0,8.25925925925926,4.437324229519145,17,223.0,0.2351514169846872,17,223.0
45.0,18,311.0,10.03225806451613,4.941044908243483,18,311.0,0.32037143077502855,18,311.0
50.0,21,409.0,11.36111111111111,4.0636145661275584,21,409.0,0.20116406560090644,21,409.0
55.0,27,533.0,13.666666666666666,3.5269929428413866,27,533.0,0.1834490150045196,27,533.0
60.0,30,676.0,18.77777777777778,1.5051304298603676,30,676.0,0.06428441534887547,30,676.0
65.0,32,833.0,21.358974358974358,1.7803238369803434,32,833.0,0.04086938313436062,32,833.0
70.0,34,1000.0,22.727272727272727,2.5698588586404827,34,1000.0,0.13628992701413567,34,1000.0
75.0,37,1179.0,27.41860465116279,1.5950125760241773,37,1179.0,0.09333368818498446,37,1179.0
80.0,32,1005.0,22.84090909090909,1.7781212722991113,32,1234.0,0.0712883704291591,32,1234.0
85.0,24,625.0,13.88888888888889,3.6990299880455395,24,1143.0,0.14178390528913853,24,1143.0
90.0,16,368.0,8.0,5.49011888029902,16,915.0,0.21931309649283573,16,915.0
95.0,6,91.0,2.0681818181818183,5.318871941016662,6,943.0,0.2567450728747578,6,943.0
100.0,7,27.0,0.675,5.813160520221006,7,962.0,0.27906685666530506,7,962.0
105.0,13,78.0,1.9024390243902438,4.5816811246669635,13,1013.0,0.1759314814765999,13,1013.0
110.0,12,71.0,1.6904761904761905,3.392129668400571,12,957.0,0.14729096199874125,12,957.0
115.0,11,38.0,0.926829268292683,3.5081765005202805,11,781.0,0.1467790194433196,11,781.0
120.0,10,32.0,0.7441860465116279,4.161599645628694,10,781.0,0.16818341938002468,10,781.0
125.0,12,39.0,0.9512195121951219,4.191256591613579,12,840.0,0.17811188474579173,12,840.0
130.0,9,31.0,0.7948717948717948,4.25796497068592,9,779.0,0.2048035880356968,9,779.0
135.0,5,11.0,0.25,5.014173669725799,5,595.0,0.266347171164373,5,595.0
140.0,5,11.0,0.2558139534883721,4.555849979896112,5,619.0,0.20530489648327688,5,619.0
145.0,11,42.0,0.9545454545454546,4.352840578396071,11,661.0,0.1613977007028183,11,661.0
150.0,10,41.0,1.0,4.030459159552058,10,592.0,0.17273253805196118,10,592.0
155.0,7,21.0,0.5121951219512195,4.244682999926661,7,418.0,0.18030189739134198,7,418.0
160.0,7,16.0,0.4,4.057739319790402,7,451.0,0.1437610744448688,7,451.0
165.0,10,40.0,1.0256410256410255,3.308339563931345,10,498.0,0.13370566532299322,10,498.0
170.0,15,100.0,2.5641025641025643,3.227191369132665,15,563.0,0.15631194129356585,15,563.0
