step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.718139033683165,0,0.0,0.9631618832232541,0,0.0
10.0,0,0.0,0.0,13.170268628837393,0,0.0,0.9589409822370755,0,0.0
15.0,1,2.0,0.2222222222222222,9.40302253149927,1,2.0,0.6891343376478726,1,2.0
20.0,3,11.0,1.0,6.277411140919236,3,11.0,0.39515579839956094,3,11.0
25.0,7,38.0,2.923076923076923,4.561825707427003,7,38.0,0.27201725819536887,7,38.0
30.0,9,82.0,5.857142857142857,4.59788502266157,9,82.0,0.2688140882376175,9,82.0
35.0,10,130.0,8.666666666666666,4.228791034539528,10,130.0,0.192847581950142,10,130.0
40.0,11,182.0,9.578947368421053,5.61336919794921,11,182.0,0.33438416716178504,11,182.0
45.0,12,239.0,10.391304347826088,5.584089994339616,12,239.0,0.35255392047655465,12,239.0
50.0,17,310.0,11.481481481481481,4.283634473056695,17,310.0,0.2475169060637128,17,310.0
55.0,20,402.0,13.4,4.126502176333465,20,402.0,0.21447912841726907,20,402.0
60.0,22,508.0,15.393939393939394,4.11002238919886,22,508.0,0.2279689975086577,22,508.0
65.0,23,622.0,17.27777777777778,3.9938353113107388,23,622.0,0.23694702223128594,23,622.0
70.0,27,749.0,19.710526315789473,3.154293527479914,27,749.0,0.13067006164632963,27,749.0
75.0,30,891.0,22.846153846153847,2.7716559694471106,30,891.0,0.10126249424932292,30,891.0
80.0,32,1047.0,26.175,1.8728242746120976,32,1047.0,0.05414610281451956,32,1047.0
85.0,35,1217.0,29.682926829268293,1.4839182461481606,35,1217.0,0.03949841951574642,35,1217.0
90.0,37,1399.0,34.975,0.719983081871963,37,1399.0,0.02595855543747706,37,1399.0
95.0,38,1589.0,38.75609756097561,0.979966556439597,38,1589.0,0.02564102564102564,38,1589.0
100.0,32,1292.0,30.761904761904763,1.7333617302182045,32,1603.0,0.08803207542595119,32,1603.0
105.0,22,780.0,18.13953488372093,3.9265347060002185,22,1422.0,0.19086238702650657,22,1422.0
110.0,16,465.0,10.813953488372093,4.061834793970385,16,1519.0,0.15439737437519724,16,1519.0
115.0,14,219.0,5.341463414634147,3.565298348010354,14,1595.0,0.09946758306493723,14,1595.0
120.0,8,32.0,0.8421052631578947,3.511073762332358,8,1478.0,0.1560092615657494,8,1478.0
125.0,7,16.0,0.43243243243243246,3.6814362051001264,7,1216.0,0.15764265050822,7,1216.0
130.0,5,12.0,0.3157894736842105,4.103344974206949,5,1180.0,0.11169016871439529,5,1180.0
135.0,8,34.0,0.9444444444444444,2.9225730591242844,8,1216.0,0.09394070793478954,8,1216.0
140.0,13,89.0,2.696969696969697,1.9984201324253588,13,1271.0,0.11769094346454893,13,1271.0
145.0,20,173.0,4.805555555555555,1.203960728997776,20,1355.0,0.08395558423334246,20,1355.0
150.0,26,291.0,7.657894736842105,0.9336842112310633,26,1473.0,0.03983864373951176,26,1473.0
155.0,32,438.0,10.682926829268293,1.0303445545203116,32,1620.0,0.051996571150492235,32,1620.0
160.0,38,622.0,15.170731707317072,0.9047935467106103,38,1804.0,0.04563739634767379,38,1804.0
165.0,32,602.0,14.333333333333334,1.4445448424817886,32,1790.0,0.06945115924287473,32,1790.0
170.0,23,442.0,10.523809523809524,3.325402904503411,23,1554.0,0.14444287274737258,23,1554.0
175.0,16,317.0,7.372093023255814,5.767389014380718,16,1150.0,0.24012023428831755,16,1150.0
180.0,6,116.0,2.8292682926829267,7.362875182152013,6,771.0,0.3468323797695174,6,771.0
185.0,1,2.0,0.05263157894736842,7.517761427695783,1,760.0,0.415724791109007,1,760.0
190.0,7,24.0,0.6486486486486487,6.221821495427126,7,777.0,0.32239110827494477,7,777.0
195.0,14,79.0,2.0789473684210527,4.6727877531876745,14,832.0,0.1776104616345527,14,832.0
200.0,20,162.0,4.153846153846154,3.1792504057277378,20,915.0,0.07843357909982707,20,915.0
205.0,25,275.0,7.051282051282051,1.4467976309948791,25,1028.0,0.07866555102713055,25,1028.0
210.0,33,421.0,10.268292682926829,1.049079364563455,33,1174.0,0.05165411900857634,33,1174.0
215.0,33,429.0,10.725,0.5660080331812412,33,1158.0,0.020682278580306298,33,1158.0
220.0,24,325.0,8.125,2.5978202453365022,24,947.0,0.07335951398539023,24,947.0
225.0,16,212.0,5.0476190476190474,3.8981922266160716,16,974.0,0.15080604728499858,16,974.0
230.0,12,124.0,3.024390243902439,4.226490681201896,12,1043.0,0.19562123181216018,12,1043.0
235.0,8,31.0,0.8157894736842105,3.594432146090867,8,945.0,0.1960096799547378,8,945.0
240.0,8,22.0,0.5238095238095238,3.705937178377888,8,758.0,0.1758895847744487,8,758.0
245.0,7,14.0,0.32558139534883723,3.7766609509790565,7,784.0,0.1454843070251177,7,784.0
250.0,11,42.0,0.9767441860465116,3.945398470230637,11,820.0,0.1435272956185114,11,820.0
255.0,15,105.0,2.5,3.818832845991506,15,885.0,0.15370681788259938,15,885.0
260.0,17,107.0,2.6097560975609757,2.6958128933297707,17,832.0,0.1201538422769057,17,832.0
265.0,16,75.0,1.9230769230769231,2.664224545963514,16,652.0,0.08251547493499073,16,652.0
270.0,16,69.0,1.5681818181818181,3.7068186780542076,16,724.0,0.16373389453358667,16,724.0
275.0,14,70.0,1.6666666666666667,3.9399365727209736,14,799.0,0.18051085493456032,14,799.0
280.0,8,35.0,0.875,3.5904900661311174,8,733.0,0.1967242816592206,8,733.0
285.0,8,24.0,0.5714285714285714,3.541716172486047,8,601.0,0.16041816694167685,8,601.0
290.0,4,6.0,0.13953488372093023,4.065983811427793,4,575.0,0.1652806465147954,4,575.0
295.0,9,34.0,0.7727272727272727,4.410976083793816,9,604.0,0.19790976700027557,9,604.0
300.0,8,33.0,0.8048780487804879,4.263859967660541,8,557.0,0.21964876294781735,8,557.0
305.0,8,14.0,0.3181818181818182,4.553713538403688,8,362.0,0.19591621301386808,8,362.0
310.0,8,18.0,0.4186046511627907,4.630690431721455,8,393.0,0.22287487521521784,8,393.0
315.0,9,33.0,0.75,4.431611890997135,9,426.0,0.1716490508229605,9,426.0
320.0,14,89.0,2.282051282051282,3.504611481133644,14,485.0,0.14208286393090722,14,485.0
325.0,14,87.0,2.175,2.4784588384880615,14,451.0,0.08108469472477949,14,451.0
330.0,12,50.0,1.3157894736842106,3.5598743610846166,12,301.0,0.09421313500269875,12,301.0
335.0,14,47.0,1.175,3.9310768613955047,14,358.0,0.12319121332181077,14,358.0
340.0,14,58.0,1.5263157894736843,3.629599062182412,14,428.0,0.1788621548229075,14,428.0
345.0,9,40.0,1.1111111111111112,3.1832187187105627,9,416.0,0.20122769328362305,9,416.0
350.0,7,20.0,0.5,3.7867102995885302,7,333.0,0.19051098529106425,7,333.0
355.0,6,14.0,0.3333333333333333,3.6181367969662794,6,358.0,0.15724877704341966,6,358.0
360.0,10,43.0,1.0,4.001956875137408,10,398.0,0.12930146994427974,10,398.0
365.0,10,46.0,1.1794871794871795,3.438759761256138,10,380.0,0.1250565830471917,10,380.0
370.0,8,24.0,0.631578947368421,3.48188911507733,8,297.0,0.12803271113995837,8,297.0
375.0,8,19.0,0.5,3.4099876669243647,8,329.0,0.08602426935234585,8,329.0
380.0,13,54.0,1.3846153846153846,3.3081683733174625,13,383.0,0.1566153198388848,13,383.0
385.0,10,45.0,1.1538461538461537,3.7154012024138194,10,372.0,0.21739433431169988,10,372.0
390.0,8,24.0,0.5714285714285714,4.415926135372429,8,296.0,0.23293196921219605,8,296.0
395.0,8,17.0,0.3953488372093023,4.285672056961289,8,300.0,0.1889412668517465,8,300.0
400.0,9,37.0,0.8604651162790697,4.127684199284687,9,346.0,0.14370097727803763,9,346.0
405.0,15,95.0,2.4358974358974357,3.5338967231875356,15,410.0,0.14269320527456564,15,410.0
