step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.49297522466871,0,0.0,0.9733755181843509,0,0.0
10.0,0,0.0,0.0,13.270698475983535,0,0.0,0.9511036146221932,0,0.0
15.0,1,1.0,0.07692307692307693,11.506777631634245,1,1.0,0.8229491127534375,1,1.0
20.0,3,9.0,0.5625,10.197670604928014,3,9.0,0.6670913894568061,3,9.0
25.0,7,33.0,1.736842105263158,6.933746167136869,7,33.0,0.38193821925751903,7,33.0
30.0,10,78.0,3.9,6.205861964573302,10,78.0,0.3579578677683082,10,78.0
35.0,12,133.0,6.333333333333333,4.970316164446952,12,133.0,0.30239734996792483,12,133.0
40.0,15,200.0,8.695652173913043,4.37372569424294,15,200.0,0.2993681028387177,15,200.0
45.0,17,278.0,10.296296296296296,3.9865486065512163,17,278.0,0.25527286945643196,17,278.0
50.0,13,188.0,6.482758620689655,2.750649681601487,13,296.0,0.16539908336507264,13,296.0
55.0,11,53.0,1.606060606060606,5.113256761697021,11,248.0,0.2764390364105799,11,248.0
60.0,6,14.0,0.3888888888888889,5.184152184181319,6,270.0,0.2534541294831591,6,270.0
65.0,9,33.0,0.9705882352941176,4.120004078079874,9,302.0,0.13214288087674633,9,302.0
70.0,14,90.0,2.6470588235294117,3.6258984705392563,14,360.0,0.14070698088215608,14,360.0
75.0,19,172.0,5.0588235294117645,2.4576578614970592,19,443.0,0.16204509688869673,19,443.0
80.0,28,295.0,8.194444444444445,2.562479827404248,28,566.0,0.14221927084010552,28,566.0
85.0,30,441.0,11.307692307692308,2.430883481652027,30,712.0,0.10541204954557254,30,712.0
90.0,28,421.0,10.794871794871796,0.8994797954122606,28,752.0,0.02325952648111458,28,752.0
95.0,24,302.0,7.190476190476191,2.967820221675135,24,684.0,0.08227215588127337,24,684.0
100.0,14,175.0,4.2682926829268295,3.970527376996687,14,675.0,0.11519206248309646,14,675.0
105.0,11,68.0,1.837837837837838,3.4669481041330115,11,727.0,0.11161597299200124,11,727.0
110.0,12,72.0,2.1818181818181817,2.6596493074742065,12,780.0,0.11073760060227585,12,780.0
115.0,20,155.0,4.305555555555555,1.5934930404941727,20,863.0,0.11862610010609237,20,863.0
120.0,25,264.0,6.769230769230769,1.2765327196433365,25,973.0,0.09551501483934506,25,973.0
125.0,30,407.0,9.69047619047619,1.3104577165739706,30,1116.0,0.07605673620437128,30,1116.0
130.0,37,580.0,13.488372093023257,1.4971154604776293,37,1291.0,0.048032753093995226,37,1291.0
135.0,32,569.0,13.547619047619047,1.3288793672182986,32,1326.0,0.04287850938031174,32,1326.0
140.0,23,416.0,9.904761904761905,3.0654142967496187,23,1203.0,0.09210173279197985,23,1203.0
145.0,18,295.0,7.195121951219512,3.3123200244445665,18,1292.0,0.10861741330403153,18,1292.0
150.0,15,176.0,4.631578947368421,2.9190030996407077,15,1375.0,0.10129621170455122,15,1375.0
155.0,15,107.0,2.891891891891892,2.671062525043472,15,1445.0,0.15137841890345427,15,1445.0
160.0,21,202.0,5.05,1.9538013761515167,21,1542.0,0.11934674681027999,21,1542.0
165.0,29,333.0,7.928571428571429,1.756114720794985,29,1673.0,0.05940823428063261,29,1673.0
170.0,35,493.0,11.738095238095237,1.317638569167951,35,1833.0,0.025750334065067156,35,1833.0
175.0,32,493.0,11.738095238095237,1.4400046627733702,32,1830.0,0.052780072502154926,32,1830.0
180.0,24,391.0,9.30952380952381,3.278685153597501,24,1623.0,0.14751461144624078,24,1623.0
