step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.8405757821715,0,0.0,0.9352248725460455,0,0.0
10.0,0,0.0,0.0,13.668990020026449,0,0.0,0.9526408547629092,0,0.0
15.0,0,0.0,0.0,12.311384206073923,0,0.0,0.811429390347663,0,0.0
20.0,3,8.0,0.47058823529411764,9.813945546714349,3,8.0,0.6804017307078276,3,8.0
25.0,5,29.0,1.5263157894736843,9.455576198476857,5,29.0,0.631091589826932,5,29.0
30.0,7,58.0,2.6363636363636362,7.541610171221567,7,58.0,0.41148340144011114,7,58.0
35.0,10,103.0,4.12,5.868447976564865,10,103.0,0.29218521432312905,10,103.0
40.0,16,172.0,5.931034482758621,5.120597466485968,16,172.0,0.27581838653585805,16,172.0
45.0,19,262.0,8.451612903225806,3.45611458373711,19,262.0,0.21497871950351696,19,262.0
50.0,25,378.0,11.8125,1.7967113257141714,25,378.0,0.09686140158654313,25,378.0
55.0,28,515.0,15.606060606060606,1.3257181504233104,28,515.0,0.03303210788824464,28,515.0
60.0,30,663.0,17.44736842105263,2.3195595010061285,30,663.0,0.115068512906118,30,663.0
65.0,33,821.0,20.024390243902438,2.0272994461135774,33,821.0,0.12190804507973145,33,821.0
70.0,36,995.0,22.11111111111111,2.16306547355667,36,995.0,0.09160146271462877,36,995.0
75.0,38,1183.0,26.288888888888888,2.0047520581216305,38,1183.0,0.06798974608215796,38,1183.0
80.0,38,1373.0,29.847826086956523,2.2023752133552543,38,1373.0,0.06996095342271406,38,1373.0
85.0,32,1177.0,25.58695652173913,2.668553307920289,32,1421.0,0.15377626622134763,32,1421.0
90.0,23,783.0,17.4,3.859613030683762,23,1309.0,0.1798991063241095,23,1309.0
95.0,14,441.0,9.8,4.3881076805173755,14,1278.0,0.16688281048135997,14,1278.0
100.0,11,146.0,3.65,3.9003896978191435,11,1339.0,0.13601853626720875,11,1339.0
105.0,12,74.0,1.85,4.069127753915543,12,1393.0,0.18443846584478424,12,1393.0
110.0,20,160.0,3.8095238095238093,2.8419887506266464,20,1479.0,0.12621255826415262,20,1479.0
115.0,27,280.0,6.829268292682927,1.8187240510807163,27,1599.0,0.04348202718358012,27,1599.0
120.0,33,431.0,9.795454545454545,1.8997087207606762,33,1751.0,0.07127976120880099,33,1751.0
125.0,38,614.0,14.619047619047619,1.3178207205463137,38,1934.0,0.04698387887836033,38,1934.0
130.0,38,804.0,19.609756097560975,1.003473352284305,38,2124.0,3.988978129458233e-06,38,2124.0
135.0,38,994.0,23.666666666666668,1.354704663071328,38,2314.0,0.024372561393131455,38,2314.0
140.0,38,1184.0,29.6,0.7018377914446233,38,2504.0,0.02528503217843196,38,2504.0
145.0,32,1082.0,27.743589743589745,0.47479122396347223,32,2480.0,0.0164332484480842,32,2480.0
150.0,24,820.0,20.5,2.690722562738933,24,2224.0,0.08884232333770269,24,2224.0
155.0,17,526.0,13.15,3.2574540849253437,17,2316.0,0.10502828197018778,17,2316.0
160.0,15,273.0,7.0,3.1610156631851063,15,2395.0,0.14568031493919822,15,2395.0
165.0,15,101.0,2.72972972972973,2.749405601216227,15,2464.0,0.15125519220487826,15,2464.0
170.0,21,191.0,4.897435897435898,1.89612397131321,21,2555.0,0.09210413810468608,21,2555.0
175.0,27,315.0,8.076923076923077,1.149023696722313,27,2679.0,0.011709266949218193,27,2679.0
180.0,34,469.0,11.725,0.602672638155694,34,2833.0,0.0016699591020626924,34,2833.0
185.0,38,653.0,15.926829268292684,0.8664068204641131,38,3017.0,0.04682449022874415,38,3017.0
190.0,32,629.0,15.341463414634147,1.5142807125345765,32,2936.0,0.0901033850502732,32,2936.0
195.0,23,454.0,10.80952380952381,3.5515337629025447,23,2565.0,0.14438306567753145,23,2565.0
200.0,16,318.0,7.395348837209302,4.068573086907812,16,2530.0,0.14756690793050165,16,2530.0
205.0,15,178.0,4.564102564102564,3.744762885167089,15,2602.0,0.1239661178079108,15,2602.0
210.0,16,97.0,2.6216216216216215,3.133483174503638,16,2673.0,0.13813962253788445,16,2673.0
215.0,21,189.0,5.108108108108108,1.599477198051502,21,2766.0,0.09291657004683763,21,2766.0
220.0,27,312.0,7.8,1.4641674235608737,27,2891.0,0.08603111651992226,27,2891.0
225.0,34,471.0,11.214285714285714,1.2072533803372112,34,3053.0,0.049237437657050395,34,3053.0
230.0,38,657.0,15.642857142857142,1.2109865731869816,38,3239.0,0.047695690117098774,38,3239.0
235.0,32,639.0,15.214285714285714,1.4624470102687408,32,3108.0,0.04427065644156729,32,3108.0
240.0,23,465.0,10.813953488372093,3.4848860821707857,23,2635.0,0.1393732946533761,23,2635.0
245.0,17,327.0,7.604651162790698,3.927286132694087,17,2721.0,0.15214347471234085,17,2721.0
250.0,14,170.0,4.146341463414634,3.5951689697651124,14,2800.0,0.17914472097942113,14,2800.0
255.0,17,113.0,2.973684210526316,2.749775606562595,17,2874.0,0.1305677285290947,17,2874.0
260.0,24,219.0,5.214285714285714,2.1085036088233546,24,2981.0,0.11215889725464859,24,2981.0
265.0,32,360.0,8.181818181818182,2.0172652486568228,32,3124.0,0.07878203338793317,32,3124.0
270.0,37,534.0,12.136363636363637,1.703151939845459,37,3298.0,0.0723302293203259,37,3298.0
275.0,38,724.0,16.837209302325583,1.469540532107384,38,3488.0,0.04907113459558112,38,3488.0
280.0,32,699.0,16.25581395348837,1.9634208824178963,32,3304.0,0.09083828552316509,32,3304.0
285.0,22,513.0,12.214285714285714,3.4840884669379655,22,2580.0,0.10750572305244006,22,2580.0
290.0,15,361.0,8.395348837209303,4.310056301060017,15,2669.0,0.15820251273693484,15,2669.0
295.0,14,168.0,4.3076923076923075,3.642345694476992,14,2741.0,0.1695285771630437,14,2741.0
300.0,14,92.0,2.358974358974359,3.531449856305728,14,2806.0,0.1708963007252698,14,2806.0
305.0,14,94.0,2.238095238095238,3.3329262444817815,14,2526.0,0.19424138621677628,14,2526.0
310.0,12,68.0,1.619047619047619,3.7785835525449456,12,1964.0,0.17720299412331145,12,1964.0
315.0,13,48.0,1.0434782608695652,3.995501275448763,13,2028.0,0.16970932107481315,13,2028.0
320.0,16,73.0,1.7380952380952381,3.961930315008201,16,2105.0,0.14535076849541606,16,2105.0
325.0,16,113.0,2.825,3.4205179125416763,16,2180.0,0.10375864115466793,16,2180.0
330.0,22,213.0,5.461538461538462,1.9876655711937508,22,2280.0,0.06567801575092458,22,2280.0
335.0,29,345.0,8.846153846153847,1.182619451582474,29,2413.0,0.0579207375297405,29,2413.0
340.0,36,509.0,12.414634146341463,0.9769100774687917,36,2578.0,0.04733020570061512,36,2578.0
345.0,38,699.0,16.642857142857142,1.2359571833421752,38,2768.0,0.04888290960568635,38,2768.0
350.0,32,673.0,16.023809523809526,1.3909348015114615,32,2602.0,0.06302400925087628,32,2602.0
355.0,24,523.0,12.162790697674419,3.6171903852901304,24,2066.0,0.14118250374423247,24,2066.0
360.0,15,337.0,8.023809523809524,4.2093229690440985,15,2023.0,0.13307184609142042,15,2023.0
365.0,12,154.0,3.7560975609756095,4.033029706827024,12,2090.0,0.16866081533753188,12,2090.0
370.0,14,78.0,1.95,3.839242217022593,14,2149.0,0.21561599968381903,14,2149.0
375.0,21,166.0,3.9523809523809526,2.7905190903569306,21,2238.0,0.14204781865521549,21,2238.0
380.0,27,288.0,6.857142857142857,2.0385566913893114,27,2360.0,0.06099472788160271,27,2360.0
385.0,34,445.0,10.113636363636363,1.837792885205131,34,2517.0,0.026218061608607852,34,2517.0
390.0,38,630.0,15.0,1.2411102547638526,38,2703.0,0.024223770847086264,38,2703.0
395.0,32,616.0,15.4,0.9784363499565494,32,2565.0,0.05141055112032935,32,2565.0
400.0,23,457.0,10.880952380952381,3.4359065646778117,23,2105.0,0.1456204283378397,23,2105.0
405.0,15,324.0,7.534883720930233,5.525716251442082,15,1480.0,0.22593501905822136,15,1480.0
410.0,7,124.0,3.1,5.236101242145963,7,1519.0,0.2662553595038488,7,1519.0
415.0,8,31.0,0.8378378378378378,5.435802156445547,8,1553.0,0.26805064960467506,8,1553.0
420.0,13,84.0,2.1,4.501950120262864,13,1606.0,0.20852098191957202,13,1606.0
425.0,14,80.0,2.051282051282051,2.7006266007004025,14,1440.0,0.13966929291687924,14,1440.0
430.0,12,53.0,1.325,3.895227397403956,12,1007.0,0.17634784539273593,12,1007.0
435.0,10,27.0,0.6428571428571429,4.090774576306199,10,981.0,0.13914644515874083,10,981.0
440.0,10,43.0,1.048780487804878,4.20018421539922,10,1037.0,0.1620321394149512,10,1037.0
445.0,12,72.0,1.8,4.200610865649095,12,1088.0,0.20497350203308484,12,1088.0
450.0,18,148.0,3.7948717948717947,2.364314546903511,18,1164.0,0.10590095694440202,18,1164.0
455.0,20,146.0,3.4761904761904763,2.0830804348740948,20,1083.0,0.0960295954700335,20,1083.0
460.0,19,125.0,2.9761904761904763,3.2609685395245656,19,844.0,0.12582741782013585,19,844.0
465.0,17,102.0,2.4285714285714284,3.6728870809578016,17,847.0,0.1181365418735979,17,847.0
470.0,13,81.0,2.076923076923077,3.5685332740578315,13,920.0,0.09598860283525537,13,920.0
475.0,14,97.0,2.6216216216216215,3.254576551468743,14,984.0,0.14890646413186714,14,984.0
480.0,20,185.0,5.0,1.43518788211082,20,1073.0,0.10328508968001456,20,1073.0
485.0,28,306.0,7.846153846153846,1.186561038985258,28,1196.0,0.08762546744293606,28,1196.0
490.0,35,464.0,11.047619047619047,1.2061156984901626,35,1359.0,0.050752745413788936,35,1359.0
495.0,38,653.0,15.186046511627907,1.5243993923572283,38,1548.0,0.07116476867455304,38,1548.0
500.0,38,843.0,20.071428571428573,1.2526322710274416,38,1738.0,0.07031071491700591,38,1738.0
505.0,34,793.0,18.022727272727273,1.6114987945802974,34,1690.0,0.08471464134347934,34,1690.0
510.0,24,582.0,13.227272727272727,3.238909961163311,24,1438.0,0.13543176985699923,24,1438.0
515.0,17,399.0,8.673913043478262,4.010543181443142,17,1517.0,0.17458669592586437,17,1517.0
520.0,12,156.0,3.5454545454545454,4.2643861465778565,12,1585.0,0.17718118730500085,12,1585.0
525.0,14,93.0,2.066666666666667,4.346369302399582,14,1645.0,0.2104411876929444,14,1645.0
530.0,22,188.0,4.2727272727272725,2.645844547757785,22,1740.0,0.12274423491651391,22,1740.0
535.0,28,313.0,7.4523809523809526,1.779480960126095,28,1866.0,0.05902904098722281,28,1866.0
