step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.998410853364133,0,0.0,0.9752517775009609,0,0.0
10.0,0,0.0,0.0,12.662857781987501,0,0.0,0.9156256743904667,0,0.0
15.0,2,2.0,0.16666666666666666,8.656931612856258,2,2.0,0.6310740715379013,2,2.0
20.0,6,22.0,1.4666666666666666,6.835471797204751,6,22.0,0.39805682650962776,6,22.0
25.0,8,58.0,2.9,7.4659555285954395,8,58.0,0.47292805188608933,8,58.0
30.0,10,102.0,4.636363636363637,5.91131025179983,10,102.0,0.38583102724813634,10,102.0
35.0,13,161.0,6.708333333333333,5.062493266935538,13,161.0,0.29920122175818853,13,161.0
40.0,15,234.0,8.357142857142858,5.334790027317356,15,234.0,0.2985878178654299,15,234.0
45.0,18,317.0,9.323529411764707,4.765690932866381,18,317.0,0.27629453784716457,18,317.0
50.0,23,420.0,11.35135135135135,3.973008794419614,23,420.0,0.25894719806434835,23,420.0
55.0,27,544.0,13.6,3.2243320762137015,27,544.0,0.17118581636757169,27,544.0
60.0,31,693.0,15.4,3.2003947861038164,31,693.0,0.11137745192995349,31,693.0
65.0,36,865.0,18.804347826086957,2.38297365948369,36,865.0,0.04915468723163828,36,865.0
70.0,32,731.0,16.613636363636363,2.110777370595304,32,935.0,0.04543018001588865,32,935.0
75.0,23,457.0,10.880952380952381,3.6108546723651083,23,816.0,0.11951738204887485,23,816.0
80.0,16,306.0,7.463414634146342,5.4071075071728885,16,694.0,0.1844738769119412,16,694.0
85.0,6,103.0,2.7837837837837838,6.985526434187244,6,563.0,0.35841555767838235,6,563.0
90.0,1,1.0,0.029411764705882353,7.919089374283561,1,485.0,0.46029492675355427,1,485.0
95.0,7,21.0,0.6176470588235294,6.616674541963492,7,505.0,0.3620823167870245,7,505.0
100.0,13,75.0,2.272727272727273,4.413830923234856,13,560.0,0.23791490346939537,13,560.0
105.0,19,156.0,4.588235294117647,2.5973156097044425,19,641.0,0.12416747516187002,19,641.0
110.0,26,270.0,6.923076923076923,1.9102693139864435,26,755.0,0.052769322032274996,26,755.0
115.0,31,415.0,10.64102564102564,0.8082328097800231,31,900.0,0.03057394808028723,31,900.0
120.0,31,419.0,10.743589743589743,0.8843106851535114,31,950.0,0.04308844506699561,31,950.0
125.0,22,308.0,7.512195121951219,3.3728221773669333,22,862.0,0.12507470609781493,22,862.0
130.0,16,224.0,5.463414634146342,3.9447356828664475,16,895.0,0.1382517524681706,16,895.0
135.0,13,132.0,3.473684210526316,3.393592724924371,13,964.0,0.11665918796448631,13,964.0
140.0,8,28.0,0.7567567567567568,3.7740670329356236,8,896.0,0.19966307775944636,8,896.0
145.0,6,16.0,0.42105263157894735,4.424614746054821,6,709.0,0.23306469814001374,6,709.0
150.0,3,5.0,0.11904761904761904,4.891496230778709,3,671.0,0.2099169529063522,3,671.0
155.0,7,28.0,0.6829268292682927,4.086809493397026,7,700.0,0.1757209065510226,7,700.0
160.0,13,82.0,2.05,3.8450645468551286,13,754.0,0.1872912903594471,13,754.0
165.0,19,168.0,4.2,2.655866221694094,19,840.0,0.10849300365771003,19,840.0
170.0,21,171.0,3.9767441860465116,2.180274475225307,21,810.0,0.08717959537862112,21,810.0
175.0,19,130.0,3.0232558139534884,3.4955090193125975,19,633.0,0.14206174884057018,19,633.0
180.0,14,90.0,2.0,4.394525182349645,14,701.0,0.20345006127249182,14,701.0
185.0,12,60.0,1.3953488372093024,4.438624811054324,12,765.0,0.1700236075972611,12,765.0
190.0,16,88.0,2.3157894736842106,3.35192897237285,16,830.0,0.12314305461060826,16,830.0
195.0,21,179.0,4.7105263157894735,2.0431042789710703,21,922.0,0.08046373023731988,21,922.0
200.0,27,304.0,7.238095238095238,2.113687912467495,27,1048.0,0.08646790078674801,27,1048.0
205.0,30,317.0,7.372093023255814,1.8273839330869663,30,1071.0,0.0949719897915035,30,1071.0
210.0,24,245.0,5.6976744186046515,3.0531853760795915,24,958.0,0.12336346335698696,24,958.0
215.0,16,168.0,3.7333333333333334,4.160655486372515,16,985.0,0.1768298765710553,16,985.0
220.0,13,108.0,2.511627906976744,4.671964855351106,13,1052.0,0.20170623519890882,13,1052.0
225.0,8,29.0,0.7073170731707317,4.414614035814375,8,968.0,0.24342987726497697,8,968.0
230.0,7,15.0,0.3333333333333333,4.8028170932833465,7,762.0,0.26747918937844095,7,762.0
235.0,6,12.0,0.25,4.895460421615929,6,730.0,0.24348282001858515,6,730.0
240.0,10,41.0,0.8913043478260869,4.386284316733624,10,767.0,0.1895185642754797,10,767.0
245.0,13,98.0,2.1777777777777776,4.573375276671477,13,827.0,0.166720946593099,13,827.0
250.0,15,90.0,1.9565217391304348,3.9018796331605268,15,761.0,0.1568625497069981,15,761.0
255.0,11,52.0,1.2093023255813953,4.290932947873037,11,614.0,0.15394330297048192,11,614.0
260.0,11,36.0,0.8571428571428571,3.9512205392797286,11,568.0,0.11951191136430016,11,568.0
265.0,11,43.0,1.075,4.229171734861093,11,624.0,0.16289858369120638,11,624.0
