step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.950653538436129,0,0.0,0.9157850166964407,0,0.0,0.9073213405781198,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.611415339100606,0,0.0,0.9638948912558312,0,0.0,0.9602662976892219,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.74718608624429,0,0.0,1.0,0,0.0,0.9569068735702897,0,0.0,0.9554283646300235,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,12.713615010883379,0,0.0,1.0,0,0.0,0.9830088679489477,0,0.0,0.9824881005003891,0,0.0,0.928952004397357,0,0.0
25.0,0,0.0,0.0,9.847748949263535,0,0.0,1.0,0,0.0,0.7601626004082642,0,0.0,0.5150138267853698,0,0.0,0.9913522180618356,0,0.0
30.0,2,7.0,0.875,9.498920704620748,0,0.0,0.9208786229431548,1,3.0,0.6134642933003124,1,4.0,0.4751787540835417,0,0.0,1.0,2,7.0
35.0,2,17.0,1.8888888888888888,10.335695047538577,0,0.0,0.9606427484137605,1,8.0,0.6938502147909066,1,9.0,0.4927202688709325,0,0.0,1.0,2,17.0
40.0,2,27.0,2.4545454545454546,8.25220328167426,0,0.0,0.47859532693808327,1,13.0,0.49494700823706006,1,14.0,0.4731385552937998,0,0.0,0.8908026926820227,2,27.0
45.0,4,46.0,4.181818181818182,8.51656736136983,1,5.0,0.6532314526943779,1,18.0,0.0,2,23.0,0.48369125646350725,0,0.0,0.9489225158772229,4,46.0
50.0,4,66.0,5.5,6.690679794326745,1,10.0,0.33507203841107075,1,23.0,0.0,2,33.0,0.2967053717357492,0,0.0,0.787886913187737,4,66.0
55.0,6,94.0,6.266666666666667,7.405126119044112,2,19.0,0.5564480974770799,1,28.0,0.0,3,47.0,0.3679880206152391,0,0.0,1.0,6,94.0
60.0,8,127.0,7.9375,6.100368172460838,3,31.0,0.36800958105839454,1,33.0,0.48159530190018157,4,63.0,0.1908270054750434,0,0.0,1.0,8,127.0
65.0,7,160.0,10.0,4.8576263733228995,2,39.0,0.31782926483425755,1,38.0,0.6537082626814441,4,83.0,0.27610707979146315,0,0.0,1.0,7,160.0
70.0,8,199.0,11.055555555555555,6.656871063000348,2,49.0,0.442558092878138,1,43.0,0.48912090929819513,5,109.0,0.4548406512415421,0,0.0,0.957961885095823,8,201.0
75.0,10,244.0,11.619047619047619,6.310053983471981,2,59.0,0.6409123982053894,1,48.0,0.4948799715690463,7,139.0,0.3530244464777436,0,0.0,0.9709686382750511,10,246.0
80.0,9,228.0,9.5,5.776397459632506,0,27.0,0.5342786856436853,1,53.0,0.6541954738478853,8,175.0,0.11074355037535219,0,0.0,0.9618251217765368,9,255.0
85.0,12,286.0,11.44,5.979070900675013,2,9.0,0.41564420898364496,1,60.0,0.7808083324330393,9,219.0,3.4235439900654333e-06,0,0.0,0.9528308664604794,12,288.0
90.0,10,327.0,12.576923076923077,6.453673113131657,0,10.0,0.5776274922466486,1,65.0,0.763668142893573,9,264.0,0.0,0,0.0,0.9273525189115742,10,339.0
95.0,11,379.0,13.535714285714286,6.518453843047971,0,0.0,0.8404763324637154,2,72.0,0.2624298999724236,9,311.0,0.2647502255289248,0,0.0,0.9399667341913895,11,383.0
100.0,13,440.0,15.714285714285714,5.859673216055981,0,0.0,0.693218195694983,4,88.0,4.4735733012426146e-05,9,356.0,0.33993526923829925,0,0.0,0.9823586239300609,13,444.0
105.0,16,513.0,18.321428571428573,5.111862894457184,2,5.0,0.515160590442543,4,108.0,0.0,10,402.0,0.260598616951016,0,0.0,0.9599043754251132,16,515.0
110.0,17,594.0,19.8,5.129575849000448,3,16.0,0.31358853152486427,4,128.0,0.0,10,452.0,0.21246372340026617,0,0.0,1.0,17,596.0
115.0,16,673.0,22.433333333333334,4.5682062323060775,2,28.0,0.37086866188377005,4,148.0,0.18232359062423423,10,502.0,0.0043253702283722875,0,0.0,1.0,16,678.0
120.0,18,757.0,28.037037037037038,3.8815999878318372,3,36.0,0.23155054049470838,4,168.0,0.1830146561133506,11,557.0,0.2339085311361626,0,0.0,1.0,18,761.0
125.0,19,848.0,31.40740740740741,3.3972271625348953,3,51.0,0.1995755251836062,4,188.0,0.326355074107491,12,613.0,0.21031098495376602,0,0.0,1.0,19,852.0
130.0,20,945.0,35.0,2.385155244889236,4,68.0,0.00016726491994415016,4,208.0,0.31167872583809436,12,671.0,0.10026357890761796,0,0.0,0.9657356764007754,20,947.0
135.0,20,1043.0,33.645161290322584,3.817704155447576,3,81.0,0.38416028889944087,4,228.0,0.301711771228952,13,736.0,0.0,0,0.0,0.9501863753420441,20,1045.0
140.0,20,1143.0,32.65714285714286,4.665776807179044,3,96.0,0.35380817950055665,4,248.0,0.3951592749690944,13,803.0,0.18595568428583464,0,0.0,0.9582037968344029,20,1147.0
145.0,22,1248.0,33.729729729729726,3.5649824150176497,4,113.0,0.19883032216961666,4,268.0,0.27912173402630314,14,871.0,0.11607301208692629,0,0.0,1.0,22,1252.0
