step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.57526908390842,0,0.0,0.9324132349834093,0,0.0
10.0,0,0.0,0.0,12.851809841637467,0,0.0,0.9533603558992864,0,0.0
15.0,1,2.0,0.16666666666666666,8.865857067743494,1,2.0,0.6773574246062934,1,2.0
20.0,0,0.0,0.0,7.415452863606039,0,3.0,0.578749351433317,0,3.0
25.0,0,0.0,0.0,9.524690727638546,0,0.0,0.6245513428271855,0,0.0
30.0,4,9.0,0.4090909090909091,8.487406577141583,4,9.0,0.4997250359920853,4,9.0
35.0,8,37.0,1.5416666666666667,7.519106251363849,8,37.0,0.44022290735724035,8,37.0
40.0,12,91.0,3.9565217391304346,4.289137674890021,12,91.0,0.22382161161340403,12,91.0
45.0,10,71.0,2.9583333333333335,3.6753318346030164,10,123.0,0.23586858542878283,10,123.0
50.0,4,13.0,0.48148148148148145,5.992728778663684,4,104.0,0.32478910516925596,4,104.0
55.0,2,11.0,0.3548387096774194,8.265734967481778,2,55.0,0.4330818249272285,2,55.0
60.0,2,21.0,0.7241379310344828,9.952948739621464,2,32.0,0.6005666545023889,2,32.0
65.0,1,1.0,0.04,7.916233769763424,1,9.0,0.3727785218167693,1,9.0
70.0,6,22.0,0.88,8.223298726601623,6,28.0,0.40212320168970433,6,28.0
75.0,9,64.0,2.6666666666666665,6.445767493720898,9,70.0,0.3874915454285991,9,70.0
80.0,14,126.0,4.666666666666667,5.618664761891229,14,132.0,0.36443871805516653,14,132.0
85.0,9,87.0,2.9,5.2429675796264394,9,154.0,0.37303959086608823,9,154.0
90.0,7,21.0,0.6176470588235294,6.117355587035103,7,124.0,0.3624327460558971,7,124.0
95.0,5,27.0,0.7297297297297297,6.599479765611505,5,76.0,0.3013510165161601,5,76.0
100.0,3,6.0,0.17142857142857143,6.351279935310457,3,81.0,0.316948647122377,3,81.0
105.0,7,22.0,0.6666666666666666,6.560755918852024,7,75.0,0.29045412601002657,7,75.0
110.0,8,20.0,0.625,5.281385306709307,8,76.0,0.1965955736322347,8,76.0
115.0,5,18.0,0.5625,7.206645518943839,5,67.0,0.34060086205784645,5,67.0
120.0,2,21.0,0.65625,8.28721175571773,2,46.0,0.4150899314261668,2,46.0
125.0,2,6.0,0.1875,7.97383692532659,2,31.0,0.4719579477333872,2,31.0
130.0,9,37.0,1.121212121212121,6.79314736917041,9,60.0,0.37384845519313026,9,60.0
135.0,14,97.0,3.03125,4.981602080689807,14,120.0,0.19986896919662991,14,120.0
140.0,20,188.0,6.064516129032258,3.3282584952055845,20,211.0,0.10866745783017111,20,211.0
145.0,23,300.0,9.67741935483871,2.176454170920723,23,323.0,0.13633205596480716,23,323.0
150.0,21,277.0,7.914285714285715,2.31662368355304,21,383.0,0.12928544408108808,21,383.0
155.0,16,183.0,5.083333333333333,3.5145624666149673,16,373.0,0.13546069391178456,16,373.0
160.0,12,83.0,2.1842105263157894,3.3482118895922017,12,435.0,0.10309756372780667,12,435.0
165.0,10,45.0,1.125,3.7097613150094313,10,485.0,0.17081816709357542,10,485.0
