step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.422573333131265,0,0.0,0.9613076202786931,0,0.0,1.0,0,0.0,0.9888730802307747,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.703720132740806,0,0.0,0.971872924884925,0,0.0,1.0,0,0.0,0.8505678113412802,0,0.0,1.0,0,0.0
15.0,1,2.0,0.2,10.184312517956052,0,0.0,0.8884876513797184,0,0.0,0.8963496623406286,1,2.0,0.4807474174383979,0,0.0,1.0,1,2.0
20.0,3,14.0,1.0769230769230769,9.391969559223693,1,3.0,0.6891624295921285,0,0.0,0.9318675775436797,2,11.0,0.45261287196634675,0,0.0,1.0,3,14.0
25.0,5,33.0,2.0625,6.739452958415699,2,11.0,0.4970225355911794,0,0.0,0.8913144226117247,3,22.0,0.32465570505648383,0,0.0,0.9382276447785545,5,33.0
30.0,8,69.0,4.3125,5.8378780235662155,4,27.0,0.3270416665475807,0,0.0,0.9959236528183971,4,42.0,0.315613122456129,0,0.0,0.9584175361537097,8,69.0
35.0,10,114.0,5.428571428571429,5.275051764593004,6,52.0,0.3204289152071214,0,0.0,1.0,4,62.0,0.24881317768648803,0,0.0,0.9285685165123663,10,114.0
40.0,11,158.0,7.181818181818182,5.164528142807914,7,86.0,0.3035426217075526,0,0.0,1.0,4,75.0,0.2321833751938401,0,0.0,0.9840609183186999,11,161.0
45.0,11,195.0,8.478260869565217,4.650710990356467,6,108.0,0.15002685064107094,0,0.0,0.9376887020580718,5,94.0,0.13677675962656993,0,0.0,1.0,11,202.0
50.0,13,260.0,10.833333333333334,4.863587030316827,7,136.0,0.1942790001256043,0,0.0,0.9308234902880406,6,126.0,0.2746611935802491,0,0.0,1.0,13,262.0
55.0,15,332.0,15.090909090909092,3.6314899531496976,8,176.0,0.15944663206692805,0,0.0,1.0,7,158.0,0.24247020276457917,0,0.0,1.0,15,334.0
60.0,16,408.0,18.545454545454547,2.0392133665147933,9,217.0,0.09518364730315446,0,0.0,1.0,7,193.0,0.12828947539497154,0,0.0,0.9557813199450602,16,410.0
65.0,19,495.0,20.625,2.1639807139397074,10,263.0,0.08824558691929198,0,0.0,1.0,9,234.0,0.16185802680212474,0,0.0,0.9908773420100154,19,497.0
70.0,22,597.0,22.96153846153846,1.8974594965058529,11,314.0,0.0003683129078238817,0,0.0,1.0,11,285.0,0.20091377372343014,0,0.0,1.0,22,599.0
75.0,20,672.0,25.846153846153847,1.1687783737512676,11,369.0,1.2814882037317738e-06,0,0.0,1.0,9,322.0,0.05804786595058715,0,0.0,1.0,20,691.0
80.0,21,767.0,29.5,2.0799144172485073,11,424.0,0.0,0,0.0,1.0,10,349.0,0.12882271235257442,0,0.0,1.0,21,773.0
85.0,21,872.0,32.2962962962963,2.285658407061656,11,479.0,0.08333333333333333,0,0.0,1.0,10,393.0,0.018458912342823177,0,0.0,1.0,21,872.0
90.0,22,980.0,33.793103448275865,2.744780188581583,11,534.0,0.08338906030989632,0,0.0,0.9379585930576179,11,446.0,0.07530952013030379,0,0.0,1.0,22,980.0
95.0,24,1093.0,35.25806451612903,2.1633625040350912,13,592.0,0.15984765315604044,0,0.0,0.9250704385537774,11,501.0,0.0030575710245776947,0,0.0,1.0,24,1093.0
100.0,27,1224.0,37.09090909090909,2.0509075462327466,15,663.0,0.10830707829797966,0,0.0,0.9464351606119474,12,561.0,0.07164913239776174,0,0.0,0.9959824406662683,27,1224.0
105.0,28,1364.0,38.97142857142857,2.0564577671002477,16,743.0,0.07077848636288224,0,0.0,1.0,12,621.0,0.1244781543692831,0,0.0,0.9609750427978446,28,1364.0
110.0,30,1512.0,39.78947368421053,1.8189181444103095,17,826.0,0.008410147902168175,0,0.0,0.9287314489033806,13,686.0,0.11499988403183994,0,0.0,0.9955957190114753,30,1512.0
115.0,33,1672.0,42.87179487179487,2.074660609381237,19,916.0,0.04663779625744884,0,0.0,0.9886058608956233,14,756.0,0.06274435213180254,0,0.0,1.0,33,1672.0
