step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.364099491561978,0,0.0,0.8948062122867113,0,0.0,0.8956190431730834,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.104497370640676,0,0.0,0.9327098288045645,0,0.0,0.9929414840681315,0,0.0,0.9520074887813846,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.130659930435822,0,0.0,0.4065302148041304,0,0.0,1.0,0,0.0,0.9773314725456169,0,0.0,1.0,0,0.0
20.0,2,8.0,0.8,9.009488441748099,2,8.0,0.5516551710121658,0,0.0,0.9649540111980512,0,0.0,0.6623827685379619,0,0.0,0.9618371178724096,2,8.0
25.0,4,24.0,2.0,7.968654638957055,2,18.0,0.548193072611432,0,0.0,0.9387309956773421,2,6.0,0.3047056430894375,0,0.0,0.970714138922533,4,24.0
30.0,5,46.0,3.8333333333333335,5.632992055710922,3,30.0,0.18184259616275633,0,0.0,1.0,2,16.0,0.32565449681447156,0,0.0,0.9469729024805448,5,46.0
35.0,8,81.0,5.785714285714286,4.7916403512761505,6,55.0,0.13385049532986906,0,0.0,0.9755450105639808,2,26.0,0.2508380094664411,0,0.0,0.9840414612638122,8,81.0
40.0,9,126.0,7.411764705882353,5.037162486168317,6,85.0,0.11907494553852921,0,0.0,0.8247659054146728,3,41.0,0.22013833955657158,0,0.0,0.9079331737296383,9,126.0
45.0,11,178.0,9.88888888888889,5.182638308887406,7,120.0,0.2900678579916696,0,0.0,0.9403829152099754,4,58.0,0.0007331773874170916,0,0.0,0.977677737526905,11,178.0
50.0,8,143.0,7.15,5.1240207507484925,4,117.0,0.235403174339529,0,0.0,0.9090477213729443,4,78.0,0.0,0,0.0,0.9370875950999622,8,195.0
55.0,5,102.0,5.1,6.461954603915198,1,79.0,0.2550597107128988,0,2.0,0.9256896954745415,4,98.0,0.0,0,0.0,0.8742046177295244,5,179.0
60.0,7,129.0,5.863636363636363,7.119797047375861,3,66.0,0.2740545566935848,0,2.0,0.9218954619254411,4,118.0,0.1917184917995306,0,0.0,0.9170182579493756,7,186.0
65.0,9,170.0,7.391304347826087,4.943181443781474,5,87.0,0.11795530938876032,0,2.0,0.25693423451044994,4,138.0,0.39991677775286644,0,0.0,0.9829623337265503,9,227.0
70.0,13,209.0,8.038461538461538,4.5873254808123205,5,87.0,0.14886546682588095,3,13.0,0.3111078363273287,5,159.0,0.1982878356123357,0,0.0,0.956280992610385,13,259.0
75.0,12,258.0,9.923076923076923,5.083040337160002,2,56.0,0.21951937019571222,4,35.0,0.47289870174566073,6,187.0,0.12482898544385171,0,0.0,1.0,12,278.0
80.0,13,278.0,11.12,4.1558525175438135,2,40.0,0.22756721703444918,4,55.0,0.3454804268204595,7,222.0,0.08050752481741122,0,0.0,0.9377003886059617,13,317.0
85.0,17,354.0,14.16,2.792987323959665,4,36.0,0.06131969100989674,5,79.0,0.005204387197450103,8,261.0,0.1846661399530472,0,0.0,0.9286747794848009,17,376.0
90.0,20,451.0,18.04,2.5375534783523586,5,59.0,9.794416757267246e-06,7,113.0,0.12118060902887326,8,301.0,0.1843646521561848,0,0.0,0.8992924411933174,20,473.0
95.0,20,551.0,22.04,2.544426385561422,5,84.0,0.0,7,148.0,0.11982467196977337,8,339.0,0.0,0,0.0,1.0,20,571.0
100.0,17,588.0,18.967741935483872,4.896766203036963,2,73.0,0.38272205385056407,7,183.0,0.3558082693434642,8,379.0,0.19083903173979633,0,0.0,1.0,17,635.0
105.0,15,633.0,21.1,5.044456904019473,0,31.0,0.518182688277175,7,220.0,0.38790485582530226,8,419.0,0.11347045635473725,0,0.0,0.9346180658724397,15,670.0
110.0,18,717.0,24.724137931034484,3.0433377840436022,1,33.0,0.029987307608543307,7,255.0,0.2042049509176035,10,466.0,0.09115234936856359,0,0.0,0.9368248142589554,18,754.0
115.0,23,826.0,27.533333333333335,2.755480981987451,3,46.0,0.24383636915716453,10,301.0,0.00018013011590894908,10,516.0,0.110698676098479,0,0.0,0.9296792256767111,23,863.0
120.0,21,913.0,27.666666666666668,3.8192301547368857,0,29.0,0.6418414564053021,10,351.0,1.0707539173935353e-06,11,568.0,0.14907115966709064,0,0.0,0.9149926834961734,21,948.0
125.0,21,1018.0,29.941176470588236,4.263380772705689,0,0.0,0.7630801300611205,10,403.0,0.25388852300379033,11,623.0,0.008523255236598299,0,0.0,0.922194544603316,21,1026.0
130.0,24,1132.0,34.303030303030305,2.6059685023757013,1,4.0,0.3694022098604238,11,456.0,0.08992043821193532,12,680.0,0.0432586366378216,0,0.0,1.0,24,1140.0
135.0,27,1260.0,38.18181818181818,2.382694797334848,2,10.0,0.4647991638248481,13,518.0,0.1278824682987466,12,740.0,0.07171984437591769,0,0.0,1.0,27,1268.0
140.0,27,1395.0,42.27272727272727,2.4512763892135356,2,20.0,0.4507630411684239,13,583.0,0.13057729002326535,12,800.0,0.0,0,0.0,0.9459496631918006,27,1403.0
145.0,27,1530.0,43.714285714285715,2.6106081200055637,2,30.0,0.4105450162703636,13,648.0,0.06996657898276461,12,860.0,0.0,0,0.0,0.9592881168419793,27,1538.0
