step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.79170174456346,0,0.0,0.9326808326345679,0,0.0,0.9378641250085504,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.134491449388717,0,0.0,0.9578997149897228,0,0.0,0.9851679428631428,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.53080459025756,0,0.0,0.7782436880907837,0,0.0,0.9869082361655177,0,0.0,1.0,0,0.0,0.9200800147134032,0,0.0
20.0,2,6.0,0.46153846153846156,11.247680789839391,2,6.0,0.7163793126847234,0,0.0,0.9418972629263086,0,0.0,0.9620167823793251,0,0.0,0.9243657393148096,2,6.0
25.0,2,16.0,1.0,11.1342145718238,2,16.0,0.6519595523341671,0,0.0,0.9053033139854325,0,0.0,0.9463186570700884,0,0.0,0.9683911884962056,2,16.0
30.0,4,31.0,1.8235294117647058,8.606378156303444,4,31.0,0.16364256992686638,0,0.0,0.9085934003582246,0,0.0,0.9637906986187819,0,0.0,0.9929220933543789,4,31.0
35.0,6,57.0,2.7142857142857144,8.925593857535473,6,57.0,0.13512338808980967,0,0.0,0.9619803119204422,0,0.0,0.8106956903225053,0,0.0,0.9980017437379414,6,57.0
40.0,7,92.0,4.181818181818182,8.090982685911273,6,87.0,0.2369532424825905,0,0.0,0.9532820953997794,1,5.0,0.6327428989772198,0,0.0,0.9053033139854325,7,92.0
45.0,8,132.0,5.739130434782608,7.971608613341237,6,117.0,0.32172501255308816,0,0.0,1.0,2,15.0,0.4952530296528679,0,0.0,0.950347337711002,8,132.0
50.0,10,179.0,8.523809523809524,6.619856696011379,6,147.0,0.34501271464863276,0,0.0,1.0,4,32.0,0.3177458648138851,0,0.0,0.961794904790365,10,179.0
55.0,11,230.0,10.454545454545455,6.298421350938634,6,177.0,0.3129059526452981,0,0.0,1.0,5,53.0,0.4026953767739619,0,0.0,0.9270751394915824,11,230.0
60.0,12,286.0,13.0,5.176871219481898,7,208.0,0.21583711850312343,0,0.0,1.0,5,78.0,0.35271826293214703,0,0.0,1.0,12,286.0
65.0,14,353.0,16.045454545454547,4.522728532839358,7,243.0,0.22173073808117483,0,0.0,1.0,7,110.0,0.2631583027485737,0,0.0,1.0,14,353.0
70.0,12,276.0,12.545454545454545,3.553726643724722,5,223.0,0.13875023998083483,0,0.0,1.0,7,145.0,0.1637293513289767,0,0.0,1.0,12,368.0
75.0,11,211.0,8.44,5.434677198273456,3,149.0,0.27530582604746956,0,2.0,0.857295632184331,8,183.0,0.22925900179315145,0,0.0,1.0,11,334.0
80.0,12,234.0,8.666666666666666,4.501537215662007,3,147.0,0.3424297069983726,0,2.0,0.9463950073613608,9,227.0,0.0920909366641079,0,0.0,1.0,12,376.0
85.0,15,300.0,11.11111111111111,3.6433730055069793,3,144.0,0.40012810006705263,1,3.0,0.34692186326665814,11,282.0,0.18807877950139135,0,0.0,1.0,15,429.0
90.0,18,385.0,13.75,4.0317294445267375,3,155.0,0.28703504809700225,3,13.0,0.24881046532175669,12,342.0,0.272931912657814,0,0.0,1.0,18,510.0
95.0,20,480.0,16.0,3.939846488359345,5,175.0,0.2753276724349704,3,28.0,0.0,12,400.0,0.2140940970319876,0,0.0,1.0,20,603.0
100.0,21,582.0,17.636363636363637,3.878131818795447,5,200.0,0.18310967752867038,3,43.0,0.25,13,462.0,0.11305640317302681,0,0.0,0.931233109875083,21,705.0
105.0,21,678.0,18.833333333333332,4.435629799541826,5,218.0,0.3522676604094181,3,58.0,0.4710290886148385,13,527.0,0.005330094250165248,0,0.0,0.9882632571661738,21,803.0
110.0,22,788.0,23.176470588235293,3.811977943188349,5,241.0,0.16465152650564657,3,73.0,0.46360067692923485,14,599.0,0.10820104361213566,0,0.0,1.0,22,913.0
