step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
50.0,49,865.0,6.360294117647059,7.761333402102146,4,27.0,0.5377040487897684,6,91.0,0.5391433772757773,0,0.0,0.9580994054824571,0,0.0,0.9487431847039662,13,254.0,0.1882838056988645,0,0.0,0.9076134660900497,0,0.0,0.947103411851784,0,0.0,0.9471954955017512,0,0.0,0.9594424959187422,0,0.0,0.953612103271386,13,254.0,0.14936955527598894,0,0.0,0.9347767341859045,0,0.0,0.9252927027505045,0,0.0,0.9350048072629352,13,245.0,0.3372375070370524,0,0.0,0.9594838021132457,49,871.0
55.0,54,1092.0,7.231788079470198,7.262908271218774,0,22.0,0.571822052492631,9,129.0,0.30867180688065327,0,0.0,0.9035689865655149,0,0.0,0.9499515979900549,15,328.0,0.2769417348873263,0,0.0,0.8720006469886147,0,0.0,0.9630967724884619,0,0.0,0.9569582222157563,0,0.0,0.9442021071979014,0,0.0,0.968377138122105,15,328.0,0.16436663777474056,0,0.0,0.9594773162470736,0,0.0,0.939265929278899,0,0.0,0.9400127222369106,15,317.0,0.16656573327076388,0,0.0,0.9484443771488734,54,1124.0
60.0,66,1401.0,8.98076923076923,6.92937712025152,2,5.0,0.6091606467285321,13,189.0,0.21368013269605657,0,0.0,0.9389471014422667,0,0.0,0.9606503261423933,17,409.0,0.267485613526173,0,0.0,0.9075872362808178,0,0.0,0.9270867985178837,0,0.0,0.9740942566127739,0,0.0,0.9279852211164423,0,0.0,0.9765087270966893,17,410.0,0.261665117331359,0,0.0,0.9415556777998138,0,0.0,0.9604334905739124,0,0.0,0.9444389162091671,17,398.0,0.0833081617977894,0,0.0,0.9446226773702374,66,1411.0
65.0,75,1759.0,10.470238095238095,6.757944357513312,3,20.0,0.5614216821632722,14,259.0,0.2092245903651363,0,0.0,0.9528210901629192,0,0.0,0.9573648312630456,19,500.0,0.1259903966459721,0,0.0,0.9437124391258124,0,0.0,0.9395277309468753,0,0.0,0.9319151470078618,0,0.0,0.9478453440938217,0,0.0,0.9407014096292577,20,500.0,0.2961807995666337,0,0.0,0.9656550508727805,0,0.0,0.9384578207936818,0,0.0,0.9664255631728428,19,488.0,0.08433978015931767,0,0.0,0.971836963380923,75,1767.0
70.0,77,2109.0,11.915254237288135,6.738386043470686,0,15.0,0.6244973944109519,14,333.0,0.2746335718974529,0,0.0,0.9323769288361,0,0.0,0.9251846612239448,21,599.0,0.11892893624634394,0,0.0,0.9527240330480863,0,0.0,0.9512390643270814,0,0.0,0.9553799369830941,0,0.0,0.9530041502024762,0,0.0,0.9605146535345406,21,600.0,0.2562911362275314,0,0.0,0.9699280698823469,0,0.0,0.9896861123675205,0,0.0,0.9691258491015289,21,587.0,0.19893853887071095,0,0.0,0.9660803842904278,77,2134.0
75.0,83,2516.0,14.459770114942529,6.313012322967658,2,9.0,0.6677314754329696,14,403.0,0.34496366031091824,0,0.0,0.9510392047315099,0,0.0,0.9269942172113299,22,708.0,0.04887019385156471,0,0.0,0.9172720252696677,0,0.0,0.9738704763084529,0,0.0,0.9623595071167841,0,0.0,0.9423453167066405,0,0.0,0.9726299096983242,22,709.0,0.08383898448510053,0,0.0,0.9356074433002182,0,0.0,0.9430872981543711,0,0.0,0.9141728613228762,23,697.0,0.23507666271564004,0,0.0,0.9336566390552204,83,2526.0
80.0,93,2957.0,16.15846994535519,5.835492392109778,4,25.0,0.5111614704582419,15,474.0,0.3025003241226641,0,0.0,0.9570185169106418,0,0.0,0.9574985394357249,25,828.0,0.11348797988944245,0,0.0,0.9586648797850582,0,0.0,0.9432167414056624,0,0.0,0.9697561118472477,0,0.0,0.9612710822664335,0,0.0,0.9507743803038426,25,826.0,0.054535547118295835,0,0.0,0.9481585166679583,0,0.0,0.9571282862119322,0,0.0,0.9462554223315772,24,814.0,0.2289569177925999,0,0.0,0.9805262865043108,93,2967.0
85.0,102,3411.0,17.673575129533678,5.354806079617599,1,19.0,0.5672389584949203,21,566.0,0.16312522398154145,0,0.0,0.9494122094491394,0,0.0,0.969578563000402,26,956.0,0.16164403055468118,0,0.0,0.9347641379637167,0,0.0,0.9421118363413654,0,0.0,0.9563888905163465,0,0.0,0.9651779464621183,0,0.0,0.9729945028921089,27,959.0,0.08491154177343635,0,0.0,0.9345045549241359,0,0.0,0.9490734409576274,0,0.0,0.9106759499363463,27,943.0,0.1643210837713517,0,0.0,0.943894783755531,102,3443.0
90.0,109,3938.0,19.88888888888889,5.324177614540201,1,6.0,0.6276813366872395,24,678.0,0.1103739813505219,0,0.0,0.9239648534662477,0,0.0,0.9271179194641911,28,1091.0,0.19608707337284306,0,0.0,0.9439584102595386,0,0.0,0.9752924634703021,0,0.0,0.9459637440915543,0,0.0,0.961486881897414,0,0.0,0.9753436670567229,28,1097.0,0.16317734540979614,0,0.0,0.9446795346795778,0,0.0,0.9649930479994204,0,0.0,0.9508744613832287,28,1081.0,0.03196752592259811,0,0.0,0.9243356030172188,109,3953.0
95.0,116,4510.0,21.57894736842105,5.349974605243823,3,20.0,0.5394448689381406,24,798.0,0.13563415901909123,0,0.0,0.9410549802932588,0,0.0,0.9408541423730703,30,1237.0,0.18897405062106498,0,0.0,0.9647237341634152,0,0.0,0.9242569682929309,0,0.0,0.9263173782758587,0,0.0,0.968462014270124,0,0.0,0.941672109718481,30,1244.0,0.23389807452653363,0,0.0,0.939860123514142,0,0.0,0.9262264675530117,0,0.0,0.964191671278289,29,1226.0,0.02742747308918814,0,0.0,0.9508322373859375,116,4525.0
100.0,126,5124.0,23.504587155963304,5.205662807369685,6,45.0,0.5211126417896991,24,918.0,0.13766523912822845,0,0.0,0.9463841393139771,0,0.0,0.9770535391668314,32,1394.0,0.08721456237976458,0,0.0,0.9551869118467143,0,0.0,0.9563345713521597,0,0.0,0.9128824650648897,0,0.0,0.9667862811003142,0,0.0,0.9583577368686093,32,1397.0,0.16907378499002404,0,0.0,0.9447009770165323,0,0.0,0.9337580495008986,0,0.0,0.9451314856682647,32,1381.0,0.09905066788811757,0,0.0,0.9387258841136211,126,5135.0
105.0,128,5703.0,25.68918918918919,4.942714906865688,2,40.0,0.48893391038459083,24,1040.0,0.14564243562248547,0,0.0,0.9502383042330365,0,0.0,0.9562202563198038,34,1560.0,0.004147693770499405,0,0.0,0.9686025017194,0,0.0,0.9306371957306139,0,0.0,0.9188735606818073,0,0.0,0.9474541753423686,0,0.0,0.9784692803910701,34,1562.0,0.07049179315723607,0,0.0,0.9328169505315004,0,0.0,0.9542416192388334,0,0.0,0.9223721784759817,34,1548.0,0.15766879352396618,0,0.0,0.9628226766411256,128,5750.0
110.0,133,6351.0,27.733624454148472,4.991374291305402,2,10.0,0.5584597615319548,24,1162.0,0.22811038750871326,0,0.0,0.9477434239986909,0,0.0,0.9709083779455656,36,1736.0,0.026998842805689635,0,0.0,0.9536954566752408,0,0.0,0.9215363584692826,0,0.0,0.9444457172742705,0,0.0,0.9293845617141124,0,0.0,0.9435296209199263,35,1735.0,0.0002604170791035891,0,0.0,0.9453325569816852,0,0.0,0.9538714741626271,0,0.0,0.8872592035529221,36,1723.0,0.1740267819922626,0,0.0,0.958231866532639,133,6366.0
115.0,138,7012.0,30.354978354978353,4.745672188208013,2,7.0,0.5792506003494496,28,1291.0,0.11560063056370828,0,0.0,0.9608045644184355,0,0.0,0.8908784305697434,36,1916.0,0.1316086515571752,0,0.0,0.9487029223261149,0,0.0,0.9683576770180974,0,0.0,0.948240821092349,0,0.0,0.9621179192448848,0,0.0,0.9531856176687655,36,1919.0,0.023288824360702547,0,0.0,0.9652921260472291,0,0.0,0.9520353847430054,0,0.0,0.9691565595479333,36,1903.0,0.12116761799355812,0,0.0,0.9416993433687103,138,7036.0
120.0,144,7722.0,33.86842105263158,4.676943578850526,4,18.0,0.577164272749162,32,1445.0,0.08175793941999283,0,0.0,0.9498242346925265,0,0.0,0.8731568630952624,36,2096.0,0.17772827037979483,0,0.0,0.9349355966420562,0,0.0,0.9513702175519914,0,0.0,0.9745824719181506,0,0.0,0.9531393282573573,0,0.0,0.9505056284484754,36,2099.0,0.12241102887300052,0,0.0,0.9439124227715612,0,0.0,0.9754842730594483,0,0.0,0.9634753566692212,36,2083.0,0.01957141981516208,0,0.0,0.9483952850049125,144,7741.0
125.0,141,8405.0,36.22844827586207,4.748440729052504,1,18.0,0.5338946019162927,32,1609.0,0.12282423016853433,0,0.0,0.9566365642696653,0,0.0,0.922008162589554,36,2276.0,0.12653943272872223,0,0.0,0.9275103312698594,0,0.0,0.9187676888047308,0,0.0,0.9365825467147122,0,0.0,0.9830744797984075,0,0.0,0.9692399818065696,36,2279.0,0.12822319615113006,0,0.0,0.9530385223798894,0,0.0,0.9088600564370765,0,0.0,0.9324029898159543,36,2263.0,0.0,0,0.0,0.9410944042881023,141,8445.0
130.0,145,9119.0,38.47679324894515,4.702393255996293,4,19.0,0.47923926457245836,33,1770.0,0.09966283375203032,0,0.0,0.9504831418029527,0,0.0,0.9578901647373242,36,2456.0,0.06637166925393553,0,0.0,0.9509217548961323,0,0.0,0.9057719905838436,0,0.0,0.9343535951334061,0,0.0,0.9794006098509793,0,0.0,0.9674949980000745,36,2455.0,0.04600976422457935,0,0.0,0.9366326792555109,0,0.0,0.9571732918887048,0,0.0,0.962639599774402,36,2443.0,0.09234976992000528,0,0.0,0.9094265676338252,145,9143.0
135.0,150,9841.0,42.6017316017316,4.294767548710621,6,31.0,0.36824106270190193,36,1948.0,0.09463945323589068,0,0.0,0.9101928380391682,0,0.0,0.952514232708259,36,2636.0,0.0,0,0.0,0.9335829290892462,0,0.0,0.9514941507639268,0,0.0,0.9330754832387269,0,0.0,0.9249426705724355,0,0.0,0.9634683047731745,36,2639.0,0.024012428684528225,0,0.0,0.9712672938773035,0,0.0,0.9634411038234515,0,0.0,0.9452862078692094,36,2623.0,0.12911096235847883,0,0.0,0.8981807362534321,150,9877.0
140.0,151,10593.0,45.07659574468085,4.526929061240111,7,55.0,0.42363582521703674,36,2128.0,0.09374928646718925,0,0.0,0.9760294198589521,0,0.0,0.9510610687037928,36,2816.0,0.07025299019170593,0,0.0,0.9209516466755255,0,0.0,0.9647003824077224,0,0.0,0.9448226715891235,0,0.0,0.9629756314078911,0,0.0,0.9204077432432922,36,2819.0,0.11755210724247389,0,0.0,0.9475764206842876,0,0.0,0.9499264242503188,0,0.0,0.9539505751132865,36,2803.0,0.07334481864293178,0,0.0,0.9611139985197439,151,10621.0
145.0,153,11354.0,47.705882352941174,4.596272131839187,9,96.0,0.4075068788604629,36,2308.0,0.09513514270662034,0,0.0,0.928298180307061,0,0.0,0.9390199040685693,36,2996.0,0.13101221501893784,0,0.0,0.9298129658521687,0,0.0,0.9457685589291627,0,0.0,0.9478486483126703,0,0.0,0.9737779062577692,0,0.0,0.9501820094671451,36,2999.0,0.1816559520403365,0,0.0,0.9341863422744792,0,0.0,0.9488916113013974,0,0.0,0.931681369988147,36,2983.0,0.0,0,0.0,0.9464055889056598,153,11382.0
150.0,155,12123.0,51.80769230769231,4.344741667745227,11,145.0,0.3232950826377447,36,2488.0,0.09796570836123938,0,0.0,0.9368478958913325,0,0.0,0.9392819811415013,36,3176.0,0.09120495092908501,0,0.0,0.9961603318864651,0,0.0,0.9650291648237297,0,0.0,0.9647242842211249,0,0.0,0.9598739339237069,0,0.0,0.9396989355408599,36,3175.0,0.12478688492763922,0,0.0,0.9728084577617215,0,0.0,0.9526030569866281,0,0.0,0.9435102977265348,36,3163.0,0.09088785103690426,0,0.0,0.9518329025628289,155,12147.0
155.0,157,12903.0,53.31818181818182,4.401773086708816,13,205.0,0.27189338072940855,36,2668.0,0.09508458580807941,0,0.0,0.9428651934378868,0,0.0,0.9604392620216538,36,3356.0,0.024601595403255794,0,0.0,0.9572704628204615,0,0.0,0.9451270980700138,0,0.0,0.9374562641440503,0,0.0,0.9544595611348526,0,0.0,0.9492534310929251,36,3355.0,0.025230967966405164,0,0.0,0.9455311236345593,0,0.0,0.9623831642746065,0,0.0,0.9132231198905856,36,3343.0,0.17560395089504632,0,0.0,0.9496081757494836,157,12927.0
160.0,162,13702.0,57.09166666666667,4.199884445310711,18,284.0,0.2631439792967736,36,2848.0,0.11748362671954597,0,0.0,0.9545930196121808,0,0.0,0.8927881570234137,36,3536.0,0.025172037752412467,0,0.0,0.9681351482832876,0,0.0,0.9358204919125303,0,0.0,0.9441429902318997,0,0.0,0.9855665607433769,0,0.0,0.969328622449384,36,3535.0,0.02565981756547708,0,0.0,0.9498329606561207,0,0.0,0.9476642037218402,0,0.0,0.954362084562447,36,3523.0,0.15371495738367338,0,0.0,0.9687065786539757,162,13726.0
165.0,165,14518.0,60.49166666666667,3.93520545413604,21,380.0,0.1680008796961223,36,3028.0,0.07423945987887687,0,0.0,0.9728982903244591,0,0.0,0.9073839137465358,36,3716.0,0.1436809386890975,0,0.0,0.9685175465637293,0,0.0,0.9622468956379842,0,0.0,0.9431405124140991,0,0.0,0.954675698472243,0,0.0,0.9661682865006321,36,3715.0,0.0,0,0.0,0.8577931264925167,0,0.0,0.9433877448052441,0,0.0,0.944644804212184,36,3703.0,0.06395879365757778,0,0.0,0.9294531014447401,165,14542.0
170.0,163,15293.0,62.934156378600825,3.899837795716048,19,460.0,0.16963086925096857,36,3208.0,0.09572750514087655,0,0.0,0.9430201285210109,0,0.0,0.9077459442076069,36,3896.0,0.1590657364216862,0,0.0,0.9415758415267023,0,0.0,0.9519262112483725,0,0.0,0.9404327842606668,0,0.0,0.955096146868448,0,0.0,0.9559020373856294,36,3899.0,0.02146422607268392,0,0.0,0.8046731901320874,0,0.0,0.9628528783744389,0,0.0,0.9510944486422872,36,3883.0,0.02701777925240585,0,0.0,0.9287759697997335,163,15346.0
175.0,164,16109.0,64.69477911646587,4.295467960975575,20,532.0,0.2454771727559142,36,3388.0,0.09537900871056751,0,0.0,0.9562148895464964,0,0.0,0.9599054850012574,36,4076.0,0.1010787243405604,0,0.0,0.9009189461824251,0,0.0,0.9830843827985005,0,0.0,0.8824412171121723,0,0.0,0.9666490295227638,0,0.0,0.9767591590864836,36,4079.0,0.12073889963191442,0,0.0,0.8491557012852535,0,0.0,0.9353286277759543,0,0.0,0.947209336026114,36,4063.0,0.0,0,0.0,1.0,164,16138.0
180.0,170,16942.0,68.31451612903226,4.0021049806883395,26,645.0,0.13452441275948884,36,3568.0,0.07434363443583494,0,0.0,0.9576540363656649,0,0.0,0.9742698965803885,36,4256.0,0.027007354398026744,0,0.0,0.9692961572047446,0,0.0,0.9648617982631695,0,0.0,0.8974850789396029,0,0.0,0.9549071799536902,0,0.0,0.9717274671275526,36,4257.0,0.12591137501419658,0,0.0,0.9387229674672246,0,0.0,0.9536103790537233,0,0.0,0.9398276607322573,36,4243.0,0.0,0,0.0,0.8150542316635463,170,16969.0
185.0,173,17801.0,71.204,3.858313215173957,29,784.0,0.1388997088630255,36,3748.0,0.07233168575903409,0,0.0,0.9277766254058566,0,0.0,0.9400069545180068,36,4436.0,0.025693827724714045,0,0.0,0.9552270976354624,0,0.0,0.9163993294321496,0,0.0,0.9607439418581797,0,0.0,0.9526728461259231,0,0.0,0.9688319765027986,36,4435.0,0.0401111721822268,0,0.0,0.9530993858145737,0,0.0,0.9336280260320167,0,0.0,0.9679245116094002,36,4423.0,0.04979535366629597,0,0.0,0.868625340629686,173,17826.0
190.0,177,18676.0,74.40637450199203,3.7499927213949977,33,939.0,0.13306694353198137,36,3928.0,0.09572198644231736,0,0.0,0.9313492579733054,0,0.0,0.9274576979151177,36,4616.0,0.0,0,0.0,1.0,0,0.0,0.9188816822011172,0,0.0,0.9639047012682583,0,0.0,0.9798386012786457,0,0.0,0.9523173037652164,36,4615.0,0.0,0,0.0,0.9426527916809159,0,0.0,0.9334234519664999,0,0.0,0.9584059437796658,36,4603.0,0.12725349276000353,0,0.0,0.867775686008833,177,18701.0
195.0,174,19476.0,78.21686746987952,3.562091288368494,30,1068.0,0.10728074579774236,36,4108.0,0.09512704596578347,0,0.0,0.9637832301008672,0,0.0,0.9146564156898713,36,4796.0,0.026199779872684122,0,0.0,0.8852688275080697,0,0.0,0.9164081759034438,0,0.0,0.9488468509365012,0,0.0,0.9396419744499468,0,0.0,0.9630170776260891,36,4799.0,0.02204634531982806,0,0.0,0.9451451826726819,0,0.0,0.9507637962236555,0,0.0,0.9569241301041237,36,4783.0,0.1039156030579149,0,0.0,0.9405198885540562,174,19554.0
200.0,173,20321.0,79.69019607843137,3.850839254014536,29,1160.0,0.1259899549738263,36,4288.0,0.0944059330269162,0,0.0,0.9322287189033052,0,0.0,0.9786174030267702,36,4976.0,0.11274750993017207,0,0.0,0.8761294903025199,0,0.0,0.9435966572692621,0,0.0,0.8985238390736422,0,0.0,0.989599538218223,0,0.0,0.9479557308322236,36,4979.0,0.12063466821653457,0,0.0,0.9407166124938349,0,0.0,0.944408847684519,0,0.0,0.9555540090840307,36,4963.0,0.0,0,0.0,0.8960944239313018,173,20366.0
205.0,179,21203.0,81.55,3.843084420135483,35,1322.0,0.10398081132548577,36,4468.0,0.09708263300030699,0,0.0,0.9286462102953787,0,0.0,0.944104568104563,36,5156.0,0.103941792024933,0,0.0,0.8525453952767048,0,0.0,0.8945409734103439,0,0.0,0.935066166112157,0,0.0,0.9657598760552356,0,0.0,0.981326396214907,36,5159.0,0.13324951789995662,0,0.0,0.9164481675491079,0,0.0,0.9702319943343984,0,0.0,0.9233129796388478,36,5143.0,2.814135548391537e-07,0,0.0,0.9576917116242418,179,21248.0
210.0,184,22117.0,85.06538461538462,3.6633361476048716,40,1516.0,0.0637450116541082,36,4648.0,0.07515427866277753,0,0.0,0.9199845366406957,0,0.0,0.9596362009907997,36,5336.0,0.06960505837368165,0,0.0,0.7989138125359314,0,0.0,0.9308615540043986,0,0.0,0.9724886970001729,0,0.0,0.9658508474035057,0,0.0,0.9218466296223985,36,5335.0,0.05128366534968827,0,0.0,0.9355200573972442,0,0.0,0.9506783501754996,0,0.0,0.9510664873005472,36,5323.0,0.07402632300662844,0,0.0,0.96981024846834,184,22158.0
215.0,183,22984.0,86.08239700374531,3.80763945910662,39,1684.0,0.08562925792830058,36,4828.0,0.07451663183041199,0,0.0,0.9547834017628715,0,0.0,0.8902778983760331,36,5516.0,0.0,0,0.0,0.95276208742161,0,0.0,0.9316517813381907,0,0.0,0.9521547620362882,0,0.0,0.9409138946895935,0,0.0,0.9586747984782397,36,5519.0,0.025275770451686275,0,0.0,0.9595733405431331,0,0.0,0.9498464477321039,0,0.0,0.9271468951900147,36,5503.0,0.13791273185227815,0,0.0,0.8877842951928177,183,23050.0
220.0,180,23858.0,89.0223880597015,4.035173111210456,36,1818.0,0.106232324923764,36,5008.0,0.09488026128417795,0,0.0,0.9591321142846869,0,0.0,0.9193955933758254,36,5696.0,0.07307833782131985,0,0.0,0.9592923828147175,0,0.0,0.9462688671284121,0,0.0,0.9675467647861808,0,0.0,0.9516868380494868,0,0.0,0.9586213540060441,36,5699.0,0.12190820220804259,0,0.0,0.923934949628913,0,0.0,0.9601630180111752,0,0.0,0.9509172214219707,36,5683.0,0.0707462967624393,0,0.0,0.9400822639704118,180,23904.0
225.0,180,24758.0,95.22307692307692,3.9578907183600553,36,1980.0,0.11066517971656264,36,5188.0,0.09260497164273576,0,0.0,0.9566358086353162,0,0.0,0.968400551353076,36,5876.0,0.11517663423950639,0,0.0,0.9566495408347182,0,0.0,0.9317409376321626,0,0.0,0.8889730319465311,0,0.0,0.9373508521024784,0,0.0,0.9262806112401171,36,5879.0,0.2201760596322798,0,0.0,0.9469935500699606,0,0.0,0.9565149197948987,0,0.0,0.9458630467114763,36,5863.0,0.0,0,0.0,0.9090507540810148,180,24786.0
230.0,181,25660.0,98.31417624521073,3.9325705061665874,37,2162.0,0.08622647055512288,36,5368.0,0.09396172913952361,0,0.0,0.9628111031924801,0,0.0,0.9668714833718736,36,6056.0,0.07493621786971251,0,0.0,0.9549211014310374,0,0.0,0.9535952584747661,0,0.0,0.8917964947105577,0,0.0,0.9622059935858898,0,0.0,0.9489328386395012,36,6055.0,0.1480963269886134,0,0.0,0.9491308951773213,0,0.0,0.9607525594778159,0,0.0,0.9275862218465988,36,6043.0,0.07260561618349828,0,0.0,0.9056161091985006,181,25684.0
235.0,183,26572.0,100.27169811320755,3.995576458877357,39,2354.0,0.0986784497818682,36,5548.0,0.09679076061266588,0,0.0,0.9630835802053979,0,0.0,0.9665751800574641,36,6236.0,0.049282079840281,0,0.0,0.9398413067673196,0,0.0,0.9358959651001244,0,0.0,0.922517823436127,0,0.0,0.9510047195256353,0,0.0,0.9460692955044376,36,6235.0,0.06525364446678397,0,0.0,0.9375310395230122,0,0.0,0.9552435051830724,0,0.0,0.9654698622425072,36,6223.0,0.1735867001800589,0,0.0,0.9331007575816608,183,26596.0
