step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5085.0,151,1094.0,2.1792828685258963,3.7838728581832073,8,171.0,0.33121340651520653,6,141.0,0.2205702385163402,10,352.0,0.24493086334383374,1,7.0,0.38212131275142835,20,1582.0,0.2181963820485383,1,477.0,0.3010203227026174,9,401.0,0.2570946588033363,2,65.0,0.5430828882601548,8,262.0,0.28144888029568266,8,127.0,0.3029411936254976,15,1063.0,0.19207395766557217,8,515.0,0.22900531092382614,11,459.0,0.13699531224521183,6,143.0,0.3472939727979709,28,1036.0,0.022260089649018384,10,579.0,0.27240614411591124,151,7380.0
5090.0,165,1144.0,2.238747553816047,3.8583471805556115,9,167.0,0.2526341171735022,4,100.0,0.2653449200234284,17,419.0,0.26934208348503974,5,21.0,0.10650303954575473,27,1705.0,0.07763680381575512,6,494.0,0.3556645822835073,7,367.0,0.310884983678043,3,68.0,0.3270338155453716,8,295.0,0.2134813571935656,8,131.0,0.21105971547323618,14,1136.0,0.2501749101039142,9,456.0,0.07426948465377263,16,532.0,0.2202758005630835,0,72.0,0.5816989020766112,24,890.0,0.07366524238970629,8,590.0,0.3130038623034282,165,7443.0
5095.0,182,1459.0,2.833009708737864,3.724452191239909,10,137.0,0.19485567411793214,2,97.0,0.2696688810944724,22,515.0,0.18976926185014922,3,32.0,0.2266072788820589,33,1860.0,0.0017073180195563585,14,548.0,0.32843291174476186,7,396.0,0.3088758722100264,5,90.0,0.1637149704579751,8,282.0,0.2137755189259948,7,111.0,0.3116488085042191,8,1066.0,0.15993042065851812,6,314.0,0.1834018482646291,23,630.0,0.23371149552165735,3,53.0,0.313216336819896,17,745.0,0.17728897561732554,14,636.0,0.18310015858769288,182,7512.0
5100.0,196,1713.0,3.345703125,3.6166375899816643,7,167.0,0.18969325821765315,9,123.0,0.2457872872774183,27,646.0,0.14395616653038307,1,15.0,0.7725331126396308,30,1841.0,0.01590622242007587,19,629.0,0.28300007324180665,12,445.0,0.27181917182826704,9,89.0,0.25901147011105574,6,224.0,0.23155554928911293,4,122.0,0.3961082117136043,7,890.0,0.14195038198772836,2,306.0,0.40438514614547627,29,757.0,0.07535642391262028,7,84.0,0.04801148549919908,10,777.0,0.16714779084977296,17,604.0,0.07949452021509285,196,7719.0
5105.0,195,2054.0,4.091633466135458,3.6707064301469474,9,175.0,0.19293682782488816,9,128.0,0.2109116803213345,27,783.0,0.22951157938912975,1,12.0,0.780977700505813,22,1612.0,0.15037550486372467,19,726.0,0.2597647106580246,19,528.0,0.2184758727877702,4,55.0,0.462788128610498,3,220.0,0.23471061058601145,8,149.0,0.2763763498730425,6,862.0,0.24773961965411873,8,335.0,0.3119730578979697,34,922.0,0.009560411751909807,1,63.0,0.5291395188835624,10,821.0,0.17780811976074745,15,524.0,0.10031741823911441,195,7915.0
5110.0,205,2286.0,4.544731610337972,3.5486328160279026,13,173.0,0.192372585495541,9,118.0,0.221886103641676,30,924.0,0.09843926574293893,1,17.0,0.47861737542815935,14,1206.0,0.23515422665606608,21,823.0,0.1211518296880686,24,643.0,0.20593463476550844,2,43.0,0.32015065595401626,8,252.0,0.24828545469800817,12,160.0,0.19085443609223984,10,893.0,0.24211352987605095,10,295.0,0.1607299544929807,28,921.0,0.16225918433900421,0,4.0,0.8776247446423078,10,739.0,0.23291290451687502,13,583.0,0.15661026946841927,205,7794.0
5115.0,185,2265.0,4.485148514851486,3.548822582351779,11,166.0,0.1724230987610279,5,143.0,0.2627169922443246,33,1086.0,0.025726172887153825,1,1.0,0.6198384346113869,6,942.0,0.2828533205159495,19,791.0,0.19003071198771587,24,767.0,0.17274081089440632,6,50.0,0.30544398873232503,9,246.0,0.21483313999211928,7,139.0,0.25279760927530737,15,949.0,0.15818373025043225,11,345.0,0.059786772453168095,20,797.0,0.22080835209534383,0,4.0,0.8155232626119879,7,710.0,0.2515717697094838,11,627.0,0.11807939470668641,185,7763.0
5120.0,157,1806.0,3.597609561752988,3.6794172280120874,11,154.0,0.20198664081471268,9,165.0,0.21133889129836186,28,1106.0,0.07415885864166961,1,7.0,0.7339876749473415,2,880.0,0.37644319519490316,16,648.0,0.20853705848646237,18,748.0,0.26155440736408103,6,82.0,0.28689121006390905,4,186.0,0.22624520954859556,3,134.0,0.3813346039256583,15,899.0,0.062024889641493705,9,394.0,0.21178360126667883,14,821.0,0.12946163395259297,0,4.0,0.9236078434052856,12,758.0,0.17752297113821583,9,587.0,0.11589093695569108,157,7573.0
5125.0,161,1378.0,2.734126984126984,3.853439766600464,10,191.0,0.22673146971662703,11,178.0,0.20207187010990485,20,967.0,0.20588743672924886,0,4.0,0.8446930294090658,9,911.0,0.38458019120483355,13,421.0,0.1630868844938177,13,590.0,0.17043741220506922,6,116.0,0.5187927164464224,5,186.0,0.2571561425200204,7,154.0,0.28772505511771274,14,753.0,0.10096533526933602,17,449.0,0.2792547906910125,11,887.0,0.1307670890479277,0,4.0,0.7412799043784166,16,829.0,0.12613581210031616,9,591.0,0.1931389943141213,161,7231.0
5130.0,165,1280.0,2.549800796812749,3.655806882300321,8,199.0,0.22428532710671079,10,165.0,0.1805864411336869,15,1042.0,0.1967654026104396,0,4.0,0.9133034745222469,13,968.0,0.30062307696011703,5,457.0,0.2209154619135092,11,590.0,0.14670763557040922,6,146.0,0.5451347643310195,7,214.0,0.2674264524289889,9,157.0,0.20036294693797285,12,498.0,0.14039625371896078,24,550.0,0.11585664321823066,14,949.0,0.2238264077147701,0,4.0,0.8683880340807398,21,923.0,0.03421980145188045,10,635.0,0.245329231707184,165,7501.0
5135.0,175,1182.0,2.331360946745562,3.4607206851088312,9,179.0,0.22675152334955692,6,172.0,0.18959825833031527,12,1108.0,0.08468437674817829,0,0.0,0.7792168274617919,17,814.0,0.1463866486038339,9,487.0,0.3155580629087738,13,647.0,0.24197591830314275,3,114.0,0.44165660794697953,7,201.0,0.22573912715001077,7,123.0,0.3026669132016702,7,519.0,0.3066976766898692,25,570.0,0.04975231737836571,19,1040.0,0.2030819279748317,0,0.0,0.5071802950024588,28,1048.0,0.023046585764952738,13,692.0,0.21427432125666562,175,7714.0
5140.0,180,1377.0,2.67378640776699,3.7092983333347473,12,204.0,0.18423587734122684,7,195.0,0.2352195521875873,9,1024.0,0.18633331621000812,0,4.0,0.8000625302117452,13,882.0,0.07493676583280098,15,554.0,0.27655702857465797,14,708.0,0.23501426646551513,0,11.0,0.33117237743040895,6,144.0,0.22905781296756098,1,95.0,0.4623552566969533,8,551.0,0.3365206286564493,20,486.0,0.2171278367109819,27,1159.0,0.12568156423264537,0,2.0,0.5219156987288113,29,1037.0,0.06777984484992274,19,779.0,0.08506941101255765,180,7835.0
5145.0,200,1589.0,3.0914396887159534,3.4969628623717526,15,214.0,0.13254490171536984,9,199.0,0.20220548463355686,6,757.0,0.304031518764811,0,4.0,0.8468603273354415,17,945.0,0.08323206016362747,20,644.0,0.19588428337146777,15,671.0,0.0942420086973307,6,19.0,0.1721636228307911,6,147.0,0.22673387975912512,8,117.0,0.3041357750711188,7,474.0,0.21636324982789157,10,488.0,0.2865297490997541,32,1309.0,0.0177683212092557,0,4.0,0.9180419886429784,22,919.0,0.13499583335895549,27,902.0,0.09444480764638798,200,7813.0
5150.0,208,1773.0,3.4696673189823874,3.323020908750389,16,259.0,0.1331213207150948,7,167.0,0.24417769324166638,4,777.0,0.26842814730793196,0,4.0,0.8690553028345436,19,1034.0,0.035576253361665665,27,770.0,0.14124517055808486,15,543.0,0.11491723778365945,2,32.0,0.6322890496726608,8,178.0,0.25460115771968894,8,123.0,0.2133192092750019,15,530.0,0.0785423647079696,10,535.0,0.18172738144611025,30,1323.0,0.14274219905165103,0,8.0,0.7921949968957054,16,855.0,0.14073865806495975,31,1050.0,0.13292725595051788,208,8188.0
5155.0,177,1618.0,3.197628458498024,3.4462630754345103,12,279.0,0.17478326986155573,3,158.0,0.21368122313197785,9,819.0,0.1734275173135285,0,0.0,0.6289371209338147,21,1130.0,0.029034628085455816,22,759.0,0.08740572688613328,5,550.0,0.27663037330186957,1,14.0,0.7409429228838029,8,177.0,0.2316573425825724,6,101.0,0.3090221034482144,14,588.0,0.1442473090191653,15,591.0,0.08711535716909344,20,1188.0,0.23974277029841462,0,4.0,0.835156373423971,11,914.0,0.1461601547473031,30,1066.0,0.1673984572094772,177,8338.0
5160.0,176,1564.0,3.090909090909091,3.8550517395522594,15,324.0,0.18618751381647985,8,184.0,0.2143529051001216,15,882.0,0.18459323402936317,0,0.0,0.899913856320043,21,1067.0,0.09175496339917441,15,615.0,0.11413801465660979,8,563.0,0.3081628537570835,1,3.0,0.2999439521417195,5,140.0,0.22819367118602923,4,62.0,0.501080220662478,17,651.0,0.22219438599603555,22,695.0,0.12856527074685767,13,1138.0,0.150407595541857,0,4.0,0.8973944184358031,11,966.0,0.24698198059174709,21,927.0,0.11900132122309252,176,8221.0
5165.0,192,1574.0,3.0862745098039217,3.7593610300427494,21,411.0,0.1261295263475109,9,185.0,0.1969534227116479,15,837.0,0.23582068616288962,0,4.0,0.7802476932883347,18,850.0,0.14315710970234646,6,615.0,0.2349729845154717,14,621.0,0.17696226218388691,6,19.0,0.2050462624468128,2,122.0,0.2775555361421916,3,62.0,0.4168414077553837,24,753.0,0.2383690497787102,27,811.0,0.1529205936938611,9,1193.0,0.14519586820935426,0,2.0,0.6993245283554097,19,1042.0,0.25484664522715067,19,683.0,0.12168788782338175,192,8210.0
5170.0,209,1959.0,3.879207920792079,3.651034507769887,29,540.0,0.1031465501641291,8,150.0,0.2309610126723626,12,677.0,0.22127132781754222,0,4.0,0.8680464526396593,16,939.0,0.1840469148456288,8,643.0,0.12215489647525322,20,709.0,0.015896914883717705,6,49.0,0.3875141404126273,6,142.0,0.27592015906606454,8,76.0,0.28248807469875326,31,893.0,0.17631499492073288,29,946.0,0.09018710294349831,5,1097.0,0.27122496887651554,0,6.0,0.7589797519337628,25,1150.0,0.2148811484798854,6,723.0,0.3029392502466587,209,8744.0
5175.0,212,2162.0,4.350100603621731,3.496188494833478,30,619.0,0.11362470975588092,4,148.0,0.2612160783645054,15,742.0,0.1064937282623508,0,4.0,0.8212661125416628,14,1015.0,0.21361822544638845,8,582.0,0.25678775696208395,20,704.0,0.06947303706553551,0,47.0,0.5215108040616554,13,191.0,0.21892495585304295,11,97.0,0.16473427172529082,35,1060.0,0.11542816964213412,23,947.0,0.024573830824209678,2,864.0,0.32404810745714807,0,8.0,0.8600846618696587,30,1293.0,0.20292369819898215,7,720.0,0.3533142506484152,212,9041.0
5180.0,189,2029.0,4.1156186612576064,3.8015454694432016,25,615.0,0.15099747298943447,8,172.0,0.3394493750329415,13,811.0,0.13965911794575914,1,5.0,0.815775561491983,10,913.0,0.2700282393810744,4,449.0,0.350214475738772,14,573.0,0.2800966402405832,0,4.0,0.7407122551383784,14,207.0,0.16714033842713716,5,90.0,0.32035161820195296,31,1083.0,0.028739447508585397,15,841.0,0.23676495646729767,3,870.0,0.23939695045737522,0,2.0,0.8778176811395304,36,1463.0,0.14216438136569326,10,701.0,0.14807824460092006,189,8799.0
5185.0,179,1710.0,3.4268537074148298,3.7419907923681457,18,538.0,0.21747782673242097,8,168.0,0.2418362915686947,16,883.0,0.22813368492719194,0,0.0,0.9392147411850892,10,694.0,0.22524863906645198,4,464.0,0.2832215358724587,12,579.0,0.2694530347560501,3,7.0,0.5311301026687726,14,196.0,0.20019235714508213,4,88.0,0.45410973884075845,27,888.0,0.06341794437512902,8,830.0,0.31242455575238703,9,903.0,0.09114475858066598,0,4.0,0.6286860502962603,33,1470.0,0.08106811340542872,13,622.0,0.10359291469191823,179,8334.0
5190.0,147,1330.0,2.6923076923076925,3.589651604056275,12,497.0,0.29226140494033037,6,133.0,0.20863039362618377,23,986.0,0.1531711192507865,0,0.0,0.8732255508004654,7,734.0,0.10960234781992624,8,495.0,0.10137043247198463,10,638.0,0.1355570879964925,5,25.0,0.465710467820935,6,226.0,0.2521391462933436,7,95.0,0.38396466942734364,16,972.0,0.10680159330079218,7,864.0,0.20386555795532868,9,823.0,0.12039064966900558,0,8.0,0.7141575457317507,25,1310.0,0.09371267120740494,6,663.0,0.27785395977947475,147,8469.0
5195.0,155,1180.0,2.4081632653061225,3.5691371364440214,10,515.0,0.30154430705407903,6,153.0,0.1992270786917878,30,1121.0,0.029535759807527442,1,1.0,0.010765298874287496,13,778.0,0.1310123897664685,9,454.0,0.19220726200451696,14,693.0,0.2202536238090852,0,23.0,0.4830840449806565,9,257.0,0.2282360339729423,8,103.0,0.20077116803925546,14,1024.0,0.09916030471370839,14,924.0,0.11120101145136488,5,615.0,0.2746099432997164,0,8.0,0.8870358391267268,12,1242.0,0.21526389923490752,10,681.0,0.2657029431866217,155,8592.0
5200.0,167,1247.0,2.555327868852459,3.9587166763775707,12,539.0,0.27452293522285526,10,190.0,0.19965851594224074,33,1284.0,0.00012414227708998476,2,11.0,0.46325661626180537,16,845.0,0.1994155859897006,5,284.0,0.37788288814743815,15,660.0,0.23163374431456388,2,14.0,0.3880971595246669,10,262.0,0.23121888788369957,5,88.0,0.3317986132796224,10,943.0,0.13226054725563233,15,884.0,0.19893666550017425,5,526.0,0.3367108055823914,0,4.0,0.9003815960224144,11,1294.0,0.23176352510278292,16,741.0,0.18051445229378957,167,8569.0
5205.0,144,1067.0,2.1731160896130346,3.72228532159674,14,538.0,0.24005088629713123,11,197.0,0.17063464344006593,27,1274.0,0.08641241892363047,0,4.0,0.7111078150462257,17,787.0,0.1693555710059816,5,312.0,0.33498798914355954,12,514.0,0.16092008840985506,3,17.0,0.5084906534126751,5,205.0,0.2163090175819286,2,90.0,0.39519613958494354,5,728.0,0.2564868066340703,10,726.0,0.2824596421008989,8,551.0,0.268814737465617,2,4.0,0.38248729070179166,8,1185.0,0.15233651855619162,15,709.0,0.11702626003618884,144,7841.0
5210.0,155,888.0,1.7867203219315895,3.6270339840702577,16,529.0,0.17358137020119047,10,168.0,0.21125443351842352,18,1065.0,0.16716058956720614,0,4.0,0.8412145924357779,16,607.0,0.13374741542070656,9,343.0,0.3356657851731951,12,539.0,0.10848197063772927,4,37.0,0.6459460685045358,5,225.0,0.27831165407631503,9,103.0,0.3522425719542856,8,757.0,0.27721526333446994,11,722.0,0.14478753225557034,9,475.0,0.14137599606121362,3,23.0,0.5633655350144839,8,939.0,0.144562616188769,17,731.0,0.1282257321473882,155,7267.0
5215.0,143,756.0,1.502982107355865,3.4499685534988407,18,477.0,0.14935803799586878,8,200.0,0.22869596398231842,13,1064.0,0.15758052720733923,2,10.0,0.6775529673425729,13,613.0,0.11121916290190244,9,299.0,0.11931822996496995,9,590.0,0.1670527682699663,0,22.0,0.5387586133046308,7,247.0,0.254313386788942,14,161.0,0.1837599815017081,9,790.0,0.15596481125832584,9,778.0,0.1215242514118188,7,298.0,0.24567078969817788,0,11.0,0.8102723841880326,4,948.0,0.17354491886069376,21,831.0,0.1647937550690377,143,7339.0
5220.0,146,714.0,1.4337349397590362,3.5482056987747885,16,531.0,0.1326255732499882,11,240.0,0.1789459812180898,9,1128.0,0.12030402241568695,2,16.0,0.7468228475397892,11,669.0,0.20947635900250466,10,222.0,0.10964410845854264,7,538.0,0.18772079106918152,5,17.0,0.2947025213097088,8,244.0,0.2154598910913039,11,185.0,0.24005660299596449,15,853.0,0.1047562048917674,13,833.0,0.2379105728345885,2,300.0,0.3018979954485904,0,4.0,0.8422116778299297,10,971.0,0.22423805069633213,16,909.0,0.15084282289464992,146,7660.0
5225.0,151,915.0,1.8263473053892216,3.843791330616092,13,559.0,0.1927883058830066,15,304.0,0.17664114362127664,14,1189.0,0.22678376220429353,0,2.0,0.6613838478969664,8,629.0,0.22310631334460865,6,247.0,0.26397022043810875,4,413.0,0.20274168430340228,5,44.0,0.43549616876784375,7,195.0,0.23528893044070806,3,129.0,0.45926903773663463,15,822.0,0.20635246500132262,21,923.0,0.22148986800191683,10,320.0,0.1978237856799559,1,1.0,0.2629288034244836,8,879.0,0.248409908752494,21,984.0,0.10099302124118534,151,7640.0
5230.0,160,1034.0,2.0434782608695654,3.5267229752271625,15,623.0,0.1926033489687,16,326.0,0.14534144154922873,15,1103.0,0.23658999798989722,2,13.0,0.49302767481854276,6,498.0,0.15141731295074654,10,278.0,0.36383857098333605,6,430.0,0.15229549038586074,0,38.0,0.7238025073540352,2,174.0,0.2965354647705504,1,133.0,0.36558836752123947,14,687.0,0.3243356397227105,22,902.0,0.1723393695051867,12,290.0,0.10708878690053822,6,26.0,0.13864924714335441,6,729.0,0.10400835866185763,27,1107.0,0.0453244830199435,160,7357.0
5235.0,179,1179.0,2.3300395256916997,3.5391864203390933,16,613.0,0.14945864346629223,14,278.0,0.19236674471823978,14,876.0,0.13182482320221464,1,9.0,0.6169322991459166,4,467.0,0.14251364434582722,16,344.0,0.18700081645919037,10,473.0,0.09240790912523311,0,6.0,0.7618021602571495,7,191.0,0.33638332609306926,8,157.0,0.2239587521370021,14,746.0,0.2402838813376865,24,763.0,0.08598894607668209,8,198.0,0.4000395369747774,1,37.0,0.6226912731482598,9,771.0,0.12057246300364666,33,1259.0,0.026604700999804613,179,7188.0
5240.0,173,1304.0,2.5821782178217823,3.5528471908781274,14,510.0,0.18277844221615447,7,297.0,0.24490561049909476,10,930.0,0.15040153272373274,2,17.0,0.7469537549159707,7,486.0,0.22280224578161503,22,445.0,0.06727418931253246,16,537.0,0.07101516523189444,2,6.0,0.4286192481256438,7,184.0,0.23036587745349496,14,215.0,0.21764415847046925,15,821.0,0.148567306900105,15,792.0,0.11274643939272468,0,134.0,0.34730957562066506,0,14.0,0.831854978156978,12,812.0,0.22095891428005268,30,1265.0,0.03920404112476705,173,7465.0
5245.0,200,1623.0,3.201183431952663,3.6375990699573357,16,541.0,0.1618779112434226,10,332.0,0.2280243488214455,10,965.0,0.30717025828165895,0,4.0,0.6028770367927838,14,544.0,0.23577711507973442,29,579.0,0.03302536474668803,21,635.0,0.15547937792253505,4,26.0,0.14603266196404116,6,135.0,0.25778811646999006,19,307.0,0.30737081623941637,13,832.0,0.09007987936243188,10,826.0,0.2714726006818211,7,144.0,0.23872814570631326,3,15.0,0.46313992291906964,17,888.0,0.2130193292962598,21,1081.0,0.20089907392560896,200,7854.0
5250.0,226,2088.0,4.151093439363817,3.050259962303357,12,533.0,0.18330198741252368,9,328.0,0.22577778119879266,16,1030.0,0.2869557931549605,5,18.0,0.22933039940387354,21,632.0,0.12134032214204443,23,593.0,0.02770659624395106,27,764.0,0.22921647242103554,0,17.0,0.6987595141481159,3,113.0,0.3084502618726474,21,405.0,0.16842428446209787,14,740.0,0.06717798457950257,13,876.0,0.22500850268791417,13,199.0,0.06307112009629261,7,40.0,0.29018950704794144,28,1002.0,0.056784608920936494,14,1164.0,0.26742033689378636,226,8454.0
5255.0,228,2342.0,4.656063618290259,2.922563820167908,8,427.0,0.22901272679911,6,264.0,0.23927645785805787,22,1121.0,0.1589110596407612,2,24.0,0.20396078303557433,29,762.0,0.026960122976246427,13,494.0,0.187613344266538,27,895.0,0.20982751792785542,0,4.0,0.9232229593993958,6,131.0,0.34308265677802346,22,438.0,0.1451688272860555,12,784.0,0.074115277518087,14,809.0,0.09775566809790115,20,286.0,0.20166489872511065,3,42.0,0.20659417246917697,33,1156.0,0.029513262972497546,11,1224.0,0.2002857538979544,228,8861.0
5260.0,213,2231.0,4.348927875243665,3.2155367766816942,6,426.0,0.19934533696551146,4,275.0,0.20826002715298889,28,1253.0,0.05336694224543087,2,16.0,0.631632816046191,28,790.0,0.13588867594243173,8,541.0,0.2884924832029684,27,905.0,0.190401079740112,0,2.0,0.7713228066081316,7,125.0,0.226723826779757,13,386.0,0.23187802179575331,14,845.0,0.05982267515484326,16,613.0,0.10099945817494939,15,319.0,0.3509013406452089,0,16.0,0.4327414028494169,36,1320.0,0.12214232053518077,9,1115.0,0.09673921263262587,213,8947.0
5265.0,179,1959.0,3.879207920792079,3.4376797322491295,10,405.0,0.21111973391142252,9,308.0,0.19275622192889666,29,1398.0,0.059039317870911164,0,2.0,0.8772892046394475,22,696.0,0.2295913338164718,8,576.0,0.2384898198441558,20,785.0,0.20223175173562305,0,8.0,0.7008370960106003,4,93.0,0.2136295834443454,3,351.0,0.33936675661036975,17,932.0,0.16735963301414067,10,632.0,0.25699508576380886,7,257.0,0.1482049941382674,2,19.0,0.5138235671411487,31,1314.0,0.09832644747130694,7,882.0,0.13723989580922313,179,8658.0
5270.0,162,1616.0,3.2063492063492065,3.2971781599691066,10,366.0,0.19305230509492333,11,305.0,0.1974393368806751,29,1363.0,0.031146319397466017,0,4.0,0.6817269841427237,15,596.0,0.18784718205203127,9,545.0,0.1545008208255383,13,858.0,0.118833689583876,0,8.0,0.8976766258786497,3,89.0,0.30590982304953074,6,365.0,0.2662044432578158,21,1028.0,0.191484351985867,8,655.0,0.2905172067201593,4,288.0,0.13324505638978293,4,37.0,0.6557825761774617,26,1131.0,0.06915892346818336,3,830.0,0.2688578980856917,162,8468.0
5275.0,173,1444.0,2.865079365079365,3.5158429678774024,11,301.0,0.18986088448432722,9,241.0,0.23674020155963682,20,1169.0,0.20491437759833356,2,11.0,0.5865174459627933,7,605.0,0.1716950200633294,10,594.0,0.1528040667147521,13,918.0,0.13497166698933855,0,6.0,0.8543742738926727,7,110.0,0.3681110353838319,13,416.0,0.20538701242122798,29,1154.0,0.09408207423487405,14,711.0,0.15376139407157205,9,316.0,0.2651618503751229,1,25.0,0.5597010711055341,20,1014.0,0.16611460407273476,8,847.0,0.28245251562962986,173,8438.0
5280.0,178,1269.0,2.498031496062992,3.3299738333875655,7,328.0,0.14137392636531004,6,264.0,0.20202708335798022,11,834.0,0.3153665683152543,2,19.0,0.7978538667662425,9,633.0,0.18974499779226545,14,643.0,0.13169143454085502,11,858.0,0.10555264851818014,1,6.0,0.517129581806516,8,120.0,0.20873040487481823,20,504.0,0.13024821895089822,31,1158.0,0.03925991690100312,20,808.0,0.0722108062198911,9,305.0,0.2700045144593042,6,26.0,0.46115754171227546,7,1077.0,0.20984286060411456,16,907.0,0.225625490713481,178,8490.0
5285.0,190,1375.0,2.6699029126213594,3.3509911868904636,10,343.0,0.18585421504053465,9,300.0,0.1895398373396853,4,863.0,0.28050986412617795,2,10.0,0.6596755030587939,13,692.0,0.11533498614182722,17,718.0,0.0244663767840023,9,646.0,0.13323946159932526,2,18.0,0.6034094445366411,7,98.0,0.2180938500514916,21,525.0,0.2053664185056508,25,1017.0,0.18073415714480792,25,926.0,0.244432561005328,9,234.0,0.17439963085286475,0,26.0,0.4728079281883578,9,1091.0,0.1394162594388244,28,1021.0,0.07893351898685654,190,8528.0
5290.0,184,1375.0,2.649325626204239,3.4024013721731996,12,339.0,0.17053515260349977,10,286.0,0.20849788832024863,7,895.0,0.20939930433765122,5,26.0,0.3079749438137722,14,668.0,0.16731547455153745,17,706.0,0.07191343660496383,7,672.0,0.30138682780968756,0,8.0,0.86221398758307,2,93.0,0.34431130292924833,16,458.0,0.1839632121763528,16,849.0,0.2620703988590346,22,899.0,0.1967213001352072,3,256.0,0.17765030558221173,5,22.0,0.4797542905390126,15,1101.0,0.1080579176662175,33,1158.0,0.02067141313244475,184,8436.0
5295.0,180,1295.0,2.4903846153846154,3.6152235870268505,13,294.0,0.16706564227261378,7,220.0,0.23111210688268286,7,794.0,0.25683106271253886,7,49.0,0.10842966748800209,12,605.0,0.2330617744893849,13,585.0,0.23290019032342268,8,692.0,0.2543843545235562,0,2.0,0.8887165334921892,7,113.0,0.3822223762085549,12,450.0,0.21656586271472142,10,835.0,0.18843922864103052,19,764.0,0.09825963899585688,9,286.0,0.41637006245019126,7,53.0,0.2348155165428528,17,1026.0,0.07761696026157965,32,1297.0,0.07936871505422002,180,8065.0
5300.0,191,1503.0,2.8903846153846153,3.715188764627151,13,336.0,0.15678859745877297,7,240.0,0.19537874918429046,3,549.0,0.36324473128828905,4,48.0,0.47868094587815796,15,663.0,0.1457439194605776,14,650.0,0.28292575550831167,15,752.0,0.11653385761409614,1,1.0,0.5427070676220789,13,167.0,0.21025865409495548,7,491.0,0.2324902518493415,8,853.0,0.21310973338547487,18,581.0,0.13593281326064363,15,351.0,0.35878229508797266,7,88.0,0.3902638872505409,17,977.0,0.1695290653623903,34,1434.0,0.022508869266951226,191,8181.0
5305.0,180,1459.0,2.811175337186898,3.6720760136149218,15,374.0,0.15325800463575845,9,275.0,0.20701806551972204,2,517.0,0.36930269136101074,4,50.0,0.5331888957997605,15,740.0,0.08271399833950774,10,705.0,0.248133852599329,15,713.0,0.09132027768860057,2,15.0,0.2054533899744065,13,198.0,0.20048869259599175,7,455.0,0.28655641514349833,14,914.0,0.1360451215550374,5,615.0,0.33575499753635385,20,437.0,0.18043734216698346,1,77.0,0.46251405447327437,17,1046.0,0.21018785284251887,31,1417.0,0.04696916896647926,180,8548.0
5310.0,163,1187.0,2.332023575638507,3.8678945374228806,14,382.0,0.17441349235484116,13,269.0,0.1733372434748104,7,542.0,0.39183082322563595,0,33.0,0.5078114326446878,11,699.0,0.1993370794365186,10,655.0,0.1614898670106538,12,568.0,0.3118462952953126,0,6.0,0.7735959396985572,8,180.0,0.26079808763441104,4,330.0,0.27812983482350456,13,860.0,0.17409301480100506,7,617.0,0.35490583989444585,23,462.0,0.04276870912950904,0,4.0,0.29461270728252265,19,1130.0,0.17548450972082744,22,1156.0,0.20377010805358672,163,7893.0
5315.0,141,986.0,1.9409448818897639,4.160187477836404,20,434.0,0.16371978469922027,10,224.0,0.21476287557477858,8,464.0,0.24736585043774315,7,31.0,0.4915588290020421,7,556.0,0.3048648442576182,11,522.0,0.11589423763744315,5,344.0,0.3923554673915121,0,6.0,0.9305370905064223,2,193.0,0.38196075019188275,2,279.0,0.24001810951740452,10,682.0,0.3059618931397674,10,564.0,0.23042239024652583,17,411.0,0.11663412705266471,1,11.0,0.45847242276245115,19,1219.0,0.07569427277015195,12,978.0,0.33031703174376315,141,6918.0
5320.0,138,848.0,1.6627450980392158,3.689584299064872,21,458.0,0.12192024889241816,7,234.0,0.23494117738289294,9,318.0,0.18799097928878364,7,62.0,0.5242077133299469,10,592.0,0.24741230380579898,5,514.0,0.11574510669216703,3,355.0,0.23142264421716469,0,2.0,0.7647924822653192,9,223.0,0.26990260464240284,5,296.0,0.2539626169407564,9,503.0,0.28018256817964776,8,377.0,0.16862624617829625,7,452.0,0.27674685073683686,6,29.0,0.5572780747287676,26,1334.0,0.018848146665316663,6,663.0,0.29683847069962105,138,6412.0
