step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
120.0,133,7466.0,32.46086956521739,4.915189680063078,3,94.0,0.38008686294852084,22,1176.0,0.25491390306795847,0,0.0,0.9269995086529979,0,0.0,0.9135028869238303,36,2101.0,0.07441311796421296,0,0.0,0.954984215561691,0,0.0,0.9570611488426574,0,0.0,0.9205283035883874,0,0.0,0.9462708006266878,0,0.0,0.957473119348669,36,2095.0,0.024495159223776295,0,0.0,0.9485937129334353,0,0.0,0.9441770695715405,0,0.0,0.9359037899065218,36,2097.0,0.13523957384542246,0,0.0,0.8734420262152781,133,7563.0
125.0,138,8142.0,35.246753246753244,4.724627301868064,5,50.0,0.47623645247926444,25,1293.0,0.17962437977697265,0,0.0,0.9777799151090026,0,0.0,0.9464097078888567,36,2281.0,0.11829257891812602,0,0.0,0.9492547107231117,0,0.0,0.8892095955991177,0,0.0,0.9180499656574053,0,0.0,0.9579577991930189,0,0.0,0.9225590958490631,36,2275.0,0.0,0,0.0,0.9325416604680806,0,0.0,0.936501659792417,0,0.0,0.9498171071715102,36,2277.0,0.0925794497855376,0,0.0,0.9380532194146163,138,8176.0
130.0,144,8851.0,38.150862068965516,4.325875814282184,6,64.0,0.4423238620018507,30,1434.0,0.10868391799314288,0,0.0,0.9573804429210798,0,0.0,0.9328287743604173,36,2461.0,0.13390088031761688,0,0.0,0.8762079444897974,0,0.0,0.8941433006095565,0,0.0,0.9382178656023793,0,0.0,0.9600058393483085,0,0.0,0.948560728757563,36,2455.0,2.0703160716516992e-07,0,0.0,0.9927290029667233,0,0.0,0.9921113629158387,0,0.0,0.909902158000304,36,2457.0,0.04926122780064692,0,0.0,0.9221226957447304,144,8871.0
135.0,151,9519.0,40.85407725321888,4.137513533957105,7,67.0,0.3283280237514406,36,1603.0,0.0963725667754308,0,0.0,0.9535089578881016,0,0.0,0.947734786539664,36,2641.0,0.09752683957380534,0,0.0,0.8559725342665697,0,0.0,0.9531277017961268,0,0.0,0.9578984187525851,0,0.0,0.9752549757198348,0,0.0,0.9678961120396693,36,2639.0,0.02419120616600582,0,0.0,0.9450177908789109,0,0.0,0.947554108380802,0,0.0,0.8783123701886152,36,2637.0,0.0,0,0.0,0.9354754043508645,151,9587.0
140.0,151,10263.0,43.121848739495796,4.507379058909095,7,56.0,0.4162752797132892,36,1783.0,0.09362254507437355,0,0.0,0.965987033649852,0,0.0,0.8695152831973969,36,2821.0,0.04891244713100663,0,0.0,0.9701400603080991,0,0.0,0.9712576622947777,0,0.0,0.9478759550260568,0,0.0,0.9827339976002905,0,0.0,0.962288042596996,36,2819.0,0.12026245910516273,0,0.0,0.9449477004895237,0,0.0,0.9511250184468538,0,0.0,0.9666474492552125,36,2817.0,0.0,0,0.0,0.9757947147570407,151,10296.0
145.0,154,11028.0,45.75933609958506,4.450907966161626,10,96.0,0.3200407704409178,36,1963.0,0.07184776906232426,0,0.0,0.9482721654827501,0,0.0,0.8797528852244287,36,3001.0,0.05128679115674242,0,0.0,0.9507679349589088,0,0.0,0.9155973975743045,0,0.0,0.983229048299308,0,0.0,0.9691631445590825,0,0.0,0.9490241799821985,36,2995.0,0.1339235955458064,0,0.0,0.9818949016344196,0,0.0,0.9643103714530288,0,0.0,0.9492073262502327,36,2997.0,0.0,0,0.0,0.9751065085831816,154,11052.0
150.0,160,11821.0,50.51709401709402,3.9012968109312185,16,169.0,0.20180795430549794,36,2143.0,0.09716175058532148,0,0.0,0.9313864639324037,0,0.0,0.9502932711078528,36,3181.0,0.0,0,0.0,0.9290760735141229,0,0.0,0.8875930535333979,0,0.0,0.8505079931997578,0,0.0,0.9763990269798327,0,0.0,0.9574817887529486,36,3175.0,0.07023249309062655,0,0.0,0.9668077379858734,0,0.0,0.9682145158626543,0,0.0,0.9506603907015573,36,3177.0,0.09268824043864951,0,0.0,0.9461413156794992,160,11845.0
155.0,165,12638.0,52.87866108786611,3.887435394773551,21,266.0,0.19800608373297773,36,2323.0,0.09513078425261126,0,0.0,0.9351739831565119,0,0.0,0.9029465322196077,36,3361.0,0.02696662365904772,0,0.0,0.9342192451328555,0,0.0,0.9327300883727733,0,0.0,0.8859981909808265,0,0.0,0.9280932022188016,0,0.0,0.9554536439704683,36,3355.0,0.0,0,0.0,0.9370636200668286,0,0.0,0.9585045092669908,0,0.0,0.9642229936409952,36,3357.0,0.13290963369381656,0,0.0,0.9422757696189272,165,12662.0
160.0,168,13470.0,54.97959183673469,3.8820513977051068,24,378.0,0.16679699312494964,36,2503.0,0.09672435836773467,0,0.0,0.9488058052020903,0,0.0,0.9338411735654197,36,3541.0,0.05059182624998189,0,0.0,0.9435669017425196,0,0.0,0.9149622484603339,0,0.0,0.9088547015327817,0,0.0,0.9698584814313256,0,0.0,0.9546259434691113,36,3535.0,0.0,0,0.0,0.8191989023397844,0,0.0,0.9420003006837931,0,0.0,0.9368737900975779,36,3537.0,0.0852266237844979,0,0.0,0.9606962630002478,168,13494.0
165.0,172,14322.0,59.675,3.5975464757152946,28,510.0,0.1303325878625785,36,2683.0,0.0979946751656661,0,0.0,0.9522015210268319,0,0.0,0.932731752931458,36,3721.0,0.13149855708166652,0,0.0,0.9419925310257672,0,0.0,0.9269578247863517,0,0.0,0.9378181615175594,0,0.0,0.9611881167485994,0,0.0,0.9501750655346216,36,3715.0,0.0,0,0.0,0.8700442822397484,0,0.0,0.9605676521827321,0,0.0,0.9532872966816098,36,3717.0,0.0,0,0.0,0.9296917449119606,172,14346.0
170.0,175,15192.0,61.506072874493924,3.6085358969423607,31,660.0,0.11656120982964356,36,2863.0,0.09517290088677391,0,0.0,0.9758626645982974,0,0.0,0.9533647524444461,36,3901.0,0.10949168282602154,0,0.0,0.935612189617008,0,0.0,0.8813221691114433,0,0.0,0.9499556562378482,0,0.0,0.9413808413804916,0,0.0,0.9388614122661048,36,3895.0,0.0,0,0.0,0.930628921351403,0,0.0,0.936487285900847,0,0.0,0.9774433444986833,36,3897.0,0.0,0,0.0,0.901329830570841,175,15216.0
175.0,173,15899.0,63.09126984126984,3.700969904280848,29,754.0,0.1341628612666885,36,3043.0,0.1158794817569551,0,0.0,0.9458671879551955,0,0.0,0.9386606574439407,36,4081.0,0.04680320171564025,0,0.0,0.9547795571384678,0,0.0,0.9535487204983135,0,0.0,0.9523970743141011,0,0.0,0.9640297235897277,0,0.0,0.9586663841249587,36,4077.0,0.010813713773686626,0,0.0,0.9502735742912322,0,0.0,0.8519347112950032,0,0.0,0.9554416977403304,36,4077.0,0.0,0,0.0,0.8469355051942975,173,16032.0
180.0,168,16605.0,65.11764705882354,3.950071683718102,24,750.0,0.13363347598531827,36,3223.0,0.09758821033380119,0,0.0,0.9551474884919178,0,0.0,0.9601762001466247,36,4261.0,0.0,0,0.0,1.0,0,0.0,0.9617828396850655,0,0.0,0.9636241047517624,0,0.0,0.9621668579593804,0,0.0,0.959071706011052,36,4259.0,0.11819029482950012,0,0.0,0.9573811131408818,0,0.0,0.9517183047367572,0,0.0,0.9709067035534584,36,4257.0,0.0,0,0.0,0.8606001287738817,168,16750.0
185.0,168,17435.0,68.64173228346456,4.124269418494479,24,774.0,0.1967110417965953,36,3403.0,0.09451273875744781,0,0.0,0.9616157923718612,0,0.0,0.957451354015701,36,4441.0,0.0,0,0.0,0.9653567765670026,0,0.0,0.9338074659912515,0,0.0,0.9190220535274759,0,0.0,0.9621526821462132,0,0.0,0.9487584733480166,36,4439.0,0.21330635091389,0,0.0,0.9651854178777589,0,0.0,0.9858033052590599,0,0.0,0.9721382328644504,36,4437.0,0.0,0,0.0,0.8782979819952071,168,17494.0
190.0,169,18278.0,72.53174603174604,4.175332834973339,25,865.0,0.22293931168142597,36,3583.0,0.09863048547443838,0,0.0,0.9492707811532815,0,0.0,0.9628373573444428,36,4621.0,0.0,0,0.0,0.8014570648239387,0,0.0,0.9342789279606358,0,0.0,0.9465661097365713,0,0.0,0.9589836963136893,0,0.0,0.9703389455750212,36,4615.0,0.20839281760459707,0,0.0,0.9803336347790517,0,0.0,0.9393906167253385,0,0.0,0.9236271414596097,36,4617.0,0.09296352529754898,0,0.0,0.9563191455197266,169,18301.0
195.0,173,19132.0,75.92063492063492,3.866039250562187,29,996.0,0.11706975462476346,36,3763.0,0.0718120557042082,0,0.0,0.9534745214661552,0,0.0,0.9823963530259706,36,4801.0,0.0,0,0.0,0.8040393901797463,0,0.0,0.9339269671449187,0,0.0,0.8984897902819687,0,0.0,0.9446347540126624,0,0.0,0.9498899734769557,36,4795.0,0.15914663128471884,0,0.0,0.9517581806116199,0,0.0,0.9649549883373488,0,0.0,0.9520428024597212,36,4797.0,0.17600957384681828,0,0.0,0.9477231815313245,173,19152.0
200.0,177,20010.0,76.96153846153847,3.9244574340869587,33,1154.0,0.10149170201612297,36,3943.0,0.0966248253393071,0,0.0,0.9599081709101913,0,0.0,0.9274756789707678,36,4981.0,0.07582951678852111,0,0.0,0.7249358472574847,0,0.0,0.9508384075577169,0,0.0,0.9630387173180583,0,0.0,0.968142924711979,0,0.0,0.9544046670284562,36,4975.0,0.0633585729429607,0,0.0,0.9580300869212471,0,0.0,0.9371649078621438,0,0.0,0.9620926257742085,36,4977.0,0.21044807230561116,0,0.0,0.9002545220333277,177,20030.0
205.0,181,20908.0,78.30711610486891,4.0536847877781685,37,1332.0,0.12010614527675298,36,4123.0,0.09628852085774572,0,0.0,0.9868094590313133,0,0.0,0.9435890153148885,36,5161.0,0.1698033008004113,0,0.0,0.942257896615539,0,0.0,0.956409558413976,0,0.0,0.9591943966331199,0,0.0,0.9610389024114261,0,0.0,0.9515331431898176,36,5155.0,0.0,0,0.0,0.9446282530428555,0,0.0,0.9428248762012204,0,0.0,0.968131443933275,36,5157.0,0.1868504801525695,0,0.0,0.8875297179604758,181,20928.0
210.0,185,21821.0,81.11895910780669,3.9209980722587487,41,1525.0,0.05844468581611788,36,4303.0,0.07284817465120248,0,0.0,0.9493496229309272,0,0.0,0.9702157012038768,36,5341.0,0.1780347020493927,0,0.0,0.8673027317327054,0,0.0,0.9550984904840462,0,0.0,0.9535128770461345,0,0.0,0.9633990613120105,0,0.0,0.9716947320008659,36,5335.0,0.0,0,0.0,0.9775132495034228,0,0.0,0.929721976430708,0,0.0,0.9492448305867884,36,5337.0,0.12491662726491522,0,0.0,0.9566077877584218,185,21841.0
215.0,188,22755.0,83.96678966789668,3.859815256927132,44,1739.0,0.05824442422091533,36,4483.0,0.09693481057020838,0,0.0,0.9417383965233196,0,0.0,0.9439202970082345,36,5521.0,0.19480484938413814,0,0.0,0.9202510551075265,0,0.0,0.9731559239103412,0,0.0,0.9575529833518591,0,0.0,0.9359209169705403,0,0.0,0.9405380034288059,36,5515.0,0.0,0,0.0,0.9620695973084049,0,0.0,0.930900513436879,0,0.0,0.9540182512320028,36,5517.0,0.0,0,0.0,0.9719117492051792,188,22775.0
220.0,186,23582.0,86.69852941176471,3.868906791631912,42,1918.0,0.06729993615634716,36,4663.0,0.09795065960937896,0,0.0,0.9436586295079032,0,0.0,0.9152716155066342,36,5701.0,0.12546618539307272,0,0.0,0.9551405983303247,0,0.0,0.9707252224307554,0,0.0,0.9464881677182544,0,0.0,0.9656583850065216,0,0.0,0.9693809807576199,36,5699.0,0.024772556643115833,0,0.0,0.946778670395284,0,0.0,0.9416749905097976,0,0.0,0.9412427517623905,36,5697.0,0.0,0,0.0,0.9649049185462582,186,23678.0
225.0,180,24429.0,90.14391143911439,4.05420170880431,36,2034.0,0.09566527154902613,36,4843.0,0.07213209980519392,0,0.0,0.8968453544893809,0,0.0,0.9686862942458447,36,5881.0,0.042407194842218325,0,0.0,0.9246776935645513,0,0.0,0.9142519576639182,0,0.0,0.9379770347319605,0,0.0,0.9439529474524837,0,0.0,0.9515423573656739,36,5879.0,0.12412957018253733,0,0.0,0.9581926763985881,0,0.0,0.9475843011959831,0,0.0,0.9692430129720597,36,5877.0,0.0,0,0.0,0.9959338336788756,180,24514.0
230.0,180,25329.0,94.51119402985074,4.147385368269469,36,2161.0,0.11155878392366826,36,5023.0,0.1178304591421471,0,0.0,0.943957524668007,0,0.0,0.930581434503153,36,6061.0,0.0,0,0.0,0.9615890538267167,0,0.0,0.9148140500640295,0,0.0,0.938628521675984,0,0.0,0.9133201344182136,0,0.0,0.9493853369445546,36,6059.0,0.19105111361292237,0,0.0,0.9418074712447569,0,0.0,0.9455481229774475,0,0.0,0.9643644740114051,36,6057.0,0.0,0,0.0,0.9510253259364799,180,25361.0
235.0,181,26230.0,99.35606060606061,3.910687200930895,37,2342.0,0.08413266851480057,36,5203.0,0.09639054019409651,0,0.0,0.9464306421951493,0,0.0,0.9185650778407162,36,6241.0,0.0,0,0.0,0.9463828358032067,0,0.0,0.9568718904127822,0,0.0,0.9181283022034665,0,0.0,0.9689257024368443,0,0.0,0.992887511956007,36,6235.0,0.15305922849774967,0,0.0,0.9443423283360244,0,0.0,0.9085157359381062,0,0.0,0.940565426010424,36,6237.0,0.09817334163808429,0,0.0,0.9714016156175244,181,26258.0
240.0,186,27153.0,104.83783783783784,3.618409345648012,42,2545.0,0.06998029732723139,36,5383.0,0.07463395488636215,0,0.0,0.9844885168075574,0,0.0,0.9407545413966908,36,6421.0,0.0,0,0.0,0.9477510375966229,0,0.0,0.9210268510389626,0,0.0,0.9313528550270243,0,0.0,0.926275273952068,0,0.0,0.9361783498180695,36,6415.0,0.07916674211713168,0,0.0,0.9489051201649065,0,0.0,0.8882279162304358,0,0.0,0.9462138980059503,36,6417.0,0.16451623770933418,0,0.0,0.9875167554049191,186,27181.0
