step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.250329953257442,0,0.0,0.9606721458602906,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.946553028633346,0,0.0,0.9721825295885702,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,12.636875879918376,0,0.0,0.9362563068149132,0,0.0,0.9633171527703068,0,0.0,0.9653332692376383,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,12.565273717808896,0,0.0,0.9385164317452259,0,0.0,0.9565415627209821,0,0.0,0.9246972763148645,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,10.758589081044637,0,0.0,0.5775074783712829,0,0.0,0.9644468779986157,0,0.0,0.9646231006787468,0,0.0,0.9144193032875092,0,0.0
35.0,2,7.0,0.6363636363636364,10.239346423120187,2,7.0,0.47238517681892017,0,0.0,0.9141917479040356,0,0.0,0.8429146407566103,0,0.0,0.9629732768304915,2,7.0
40.0,4,19.0,1.5833333333333333,8.467517254897546,3,18.0,0.0004872088519843586,0,0.0,0.9545649786686646,1,1.0,0.6511182741806243,0,0.0,0.9293939817541531,4,19.0
45.0,4,39.0,2.7857142857142856,8.667585935621677,3,33.0,0.2298430370626823,0,0.0,0.977393146231783,1,6.0,0.6786619360007585,0,0.0,0.9637358130807633,4,39.0
50.0,6,62.0,3.6470588235294117,7.686571428882878,3,48.0,0.4767146344740157,0,0.0,0.8972374017481326,3,14.0,0.3297557680678375,0,0.0,0.9966453845073708,6,62.0
55.0,8,97.0,5.105263157894737,7.059481062762936,3,63.0,0.3935841611024078,0,0.0,0.9096093783071028,5,34.0,0.27867897358006144,0,0.0,1.0,8,97.0
60.0,9,141.0,7.05,7.00615808389816,4,82.0,0.19831168347846156,0,0.0,0.9654919226138754,5,59.0,0.3597716934288535,0,0.0,0.9578882437398601,9,141.0
65.0,9,186.0,8.857142857142858,6.126419290248798,4,102.0,0.1962545728644577,0,0.0,0.8895414202055112,5,84.0,0.24537188732259596,0,0.0,0.8851814279038748,9,186.0
