step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.715637430541925,0,0.0,0.9600844912465522,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,14.155664959321888,0,0.0,0.9491572255202837,0,0.0,1.0,0,0.0,0.9329401325217543,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,13.21057568170313,0,0.0,0.962128985792362,0,0.0,0.9391801287823328,0,0.0,0.9082984718710316,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,8.092398580006428,0,0.0,0.5559989692100117,0,0.0,0.9627941676649108,0,0.0,0.46290420621852735,0,0.0,1.0,0,0.0
30.0,2,8.0,1.1428571428571428,7.535873445852366,1,3.0,0.01996772277418905,0,0.0,0.9651968061805822,1,5.0,0.4525974369929884,0,0.0,0.9259923119438426,2,8.0
35.0,3,22.0,3.142857142857143,7.6322839876127,2,12.0,7.403593982771088e-06,0,0.0,0.9197972251483896,1,10.0,0.4798091178925137,0,0.0,0.9523284480211412,3,22.0
40.0,3,37.0,4.111111111111111,8.182296557924495,2,22.0,0.48073072670817224,0,0.0,1.0,1,15.0,0.4855005205782272,0,0.0,0.9352676534206382,3,37.0
45.0,4,54.0,4.909090909090909,7.581536315032441,2,32.0,0.35866645103868844,0,0.0,1.0,2,22.0,0.4752249206214355,0,0.0,0.9388005913940007,4,54.0
50.0,6,77.0,7.0,5.692660036081943,3,43.0,0.24695010389679084,0,0.0,0.9449283787110532,3,34.0,0.22877494256309827,0,0.0,1.0,6,77.0
55.0,6,107.0,8.916666666666666,5.2239422498548915,3,58.0,0.23653768514387555,0,0.0,0.9631805497950369,3,49.0,0.21789144607423575,0,0.0,1.0,6,107.0
60.0,7,141.0,11.75,4.76669180264683,3,73.0,0.3742022370290585,0,0.0,1.0,4,68.0,0.18913990690710164,0,0.0,0.8952008282534543,7,141.0
65.0,7,176.0,11.733333333333333,6.451732488202058,3,88.0,0.38228715475985053,0,0.0,1.0,4,88.0,0.18978846891508852,0,0.0,0.9041814718866448,7,176.0
