step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.21579121933109,0,0.0,0.9495356458124455,0,0.0
10.0,0,0.0,0.0,12.847778920591177,0,0.0,0.9405482336006525,0,0.0
15.0,1,1.0,0.09090909090909091,10.120096245765211,1,1.0,0.6943310239842582,1,1.0
20.0,5,16.0,1.3333333333333333,6.281670964154466,5,16.0,0.38471336912684234,5,16.0
25.0,7,46.0,3.2857142857142856,4.797376371312594,7,46.0,0.23101564574946123,7,46.0
30.0,10,93.0,5.470588235294118,4.608401502593686,10,93.0,0.29678648128201074,10,93.0
35.0,12,149.0,7.45,4.753068645466512,12,149.0,0.35269971774041725,12,149.0
40.0,15,214.0,8.56,4.637123422987379,15,214.0,0.30502107914253274,15,214.0
45.0,18,297.0,10.241379310344827,4.637493149893663,18,297.0,0.25265494550980294,18,297.0
50.0,21,397.0,12.40625,3.742926207756814,21,397.0,0.13005768278457022,21,397.0
55.0,24,512.0,16.0,2.877153958492184,24,512.0,0.10419060809202639,24,512.0
60.0,25,637.0,20.548387096774192,1.9368179597058623,25,637.0,0.04455483455024018,25,637.0
65.0,27,769.0,24.03125,1.160003689471962,27,769.0,0.054156395519279234,27,769.0
70.0,31,916.0,26.941176470588236,1.065519366330153,31,916.0,0.07303700163719877,31,916.0
75.0,32,1074.0,26.85,1.85451692106504,32,1074.0,0.10643675929100296,32,1074.0
80.0,36,1244.0,29.61904761904762,1.4065661369991225,36,1244.0,0.05007710513498613,36,1244.0
85.0,38,1432.0,34.095238095238095,1.3010632465890355,38,1432.0,0.02371180844724609,38,1432.0
90.0,32,1188.0,28.975609756097562,1.4991139128624436,32,1466.0,0.04193562027357047,32,1466.0
95.0,22,719.0,17.536585365853657,3.304029666878811,22,1318.0,0.10363722363517575,22,1318.0
100.0,15,415.0,10.121951219512194,5.208348231106727,15,1029.0,0.19070008007957748,15,1029.0
105.0,5,102.0,2.6842105263157894,5.385260682492457,5,1065.0,0.28132780381848016,5,1065.0
110.0,6,18.0,0.4864864864864865,5.615432418214812,6,1086.0,0.2753133699125158,6,1086.0
115.0,12,66.0,1.8333333333333333,4.085521705381904,12,1134.0,0.20216261803480476,12,1134.0
120.0,19,149.0,3.9210526315789473,2.5491946982783595,19,1217.0,0.09130414625517125,19,1217.0
125.0,25,260.0,6.341463414634147,1.9057894975361311,25,1328.0,0.09165236350249661,25,1328.0
130.0,32,408.0,9.714285714285714,1.3517301148019885,32,1477.0,0.07499595296778029,32,1477.0
