step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.546251280904903,0,0.0,0.9855198987491429,0,0.0
10.0,0,0.0,0.0,13.04898915137371,0,0.0,0.9685165562189282,0,0.0
15.0,0,0.0,0.0,9.179428191885425,0,0.0,0.6814823515138284,0,0.0
20.0,5,18.0,1.0588235294117647,9.385040533321114,5,18.0,0.643466399239245,5,18.0
25.0,7,47.0,2.0434782608695654,8.485148473014602,7,47.0,0.5364161879836055,7,47.0
30.0,9,88.0,3.52,7.397287437116302,9,88.0,0.4125399920612667,9,88.0
35.0,13,144.0,4.645161290322581,6.783236100902516,13,144.0,0.33574697989090124,13,144.0
40.0,17,217.0,7.75,3.7387701326739182,17,217.0,0.2044559154024774,17,217.0
45.0,21,310.0,10.0,3.6374228428260285,21,310.0,0.17378946042614274,21,310.0
50.0,24,422.0,13.1875,2.858688194133678,24,422.0,0.16229192817736174,24,422.0
55.0,25,544.0,15.542857142857143,2.949075628779524,25,544.0,0.18040972717936382,25,544.0
60.0,28,678.0,17.384615384615383,2.862651697350154,28,678.0,0.1347091357006713,28,678.0
65.0,31,827.0,20.170731707317074,3.020045683431638,31,827.0,0.15588433101014124,31,827.0
70.0,32,983.0,23.404761904761905,2.5676915662085427,32,983.0,0.09688011168839387,32,983.0
75.0,34,1149.0,26.72093023255814,2.2376254508809894,34,1149.0,0.0631466322036669,34,1149.0
80.0,36,1326.0,31.571428571428573,1.5770416963423455,36,1326.0,0.0258371066428362,36,1326.0
85.0,38,1512.0,36.0,1.251713790581866,38,1512.0,0.047938833043264815,38,1512.0
90.0,32,1267.0,30.902439024390244,1.461867373449583,32,1547.0,0.06785749788760402,32,1547.0
95.0,22,796.0,19.414634146341463,3.4261046365408583,22,1330.0,0.10165280704918703,22,1330.0
100.0,16,462.0,11.268292682926829,4.267874112962704,16,1352.0,0.14131591300568708,16,1352.0
105.0,10,127.0,3.3421052631578947,3.890620620026398,10,1414.0,0.16634763148303036,10,1414.0
110.0,11,72.0,2.1176470588235294,2.7704862962446155,11,1469.0,0.15960893369348111,11,1469.0
115.0,12,64.0,1.7777777777777777,1.374688866769509,12,1384.0,0.083754996237142,12,1384.0
120.0,11,43.0,1.131578947368421,3.123352527298909,11,1098.0,0.08424493417845794,11,1098.0
125.0,9,30.0,0.7142857142857143,4.106067972720299,9,1135.0,0.14597952008737955,9,1135.0
130.0,11,37.0,0.9487179487179487,3.83393446813437,11,1187.0,0.1470943735720651,11,1187.0
135.0,13,83.0,2.3055555555555554,3.124300710013002,13,1247.0,0.12446001019612983,13,1247.0
140.0,20,169.0,4.225,2.4572574535540914,20,1333.0,0.15294814785139346,20,1333.0
145.0,27,288.0,7.2,1.5413191252754557,27,1452.0,0.08838828600866251,27,1452.0
150.0,26,291.0,6.767441860465116,1.5506304996745983,26,1412.0,0.07243869307467977,26,1412.0
155.0,25,225.0,5.232558139534884,2.984211312246469,25,1207.0,0.11836865232113836,25,1207.0
160.0,17,174.0,4.046511627906977,3.492227754069101,17,1301.0,0.11984350990130153,17,1301.0
165.0,14,119.0,2.902439024390244,3.632111323405846,14,1373.0,0.14210661915748118,14,1373.0
170.0,11,39.0,1.0263157894736843,3.1891063660679704,11,1256.0,0.12315459709454923,11,1256.0
175.0,8,33.0,0.868421052631579,3.433952655799107,8,981.0,0.14023214245663904,8,981.0
180.0,9,36.0,0.8780487804878049,5.911357192377805,9,615.0,0.24102583860670576,9,615.0
185.0,5,10.0,0.23809523809523808,5.866748872552679,5,627.0,0.3140026652081515,5,627.0
190.0,8,28.0,0.7368421052631579,5.759833796656165,8,658.0,0.2780460241414168,8,658.0
195.0,8,31.0,0.7948717948717948,4.912539140231564,8,570.0,0.2521626071849657,8,570.0
200.0,6,17.0,0.40476190476190477,4.757472242969877,6,391.0,0.25036552030820425,6,391.0
205.0,5,9.0,0.2,4.422242058285999,5,371.0,0.21531250537577554,5,371.0
210.0,9,33.0,0.7333333333333333,4.338883280281461,9,397.0,0.18510000826772788,9,397.0
215.0,8,29.0,0.6744186046511628,4.567503441453432,8,360.0,0.23921336831229603,8,360.0
220.0,5,11.0,0.24444444444444444,4.734573733434481,5,215.0,0.18356192463797424,5,215.0
225.0,5,20.0,0.4878048780487805,4.913431774899497,5,109.0,0.17158958572551405,5,109.0
230.0,3,6.0,0.14634146341463414,4.9005829982578595,3,117.0,0.19499316003319256,3,117.0
235.0,8,32.0,0.8888888888888888,5.056248496014303,8,133.0,0.21847531664177536,8,133.0
