step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,11.233885792695567,0,0.0,0.9360902251148195,0,0.0
10.0,0,0.0,0.0,11.119098238366508,0,0.0,0.9168702295920645,0,0.0
15.0,0,0.0,0.0,8.49717801252777,0,0.0,0.6444389038103021,0,0.0
20.0,3,9.0,1.125,8.070262704465755,3,9.0,0.5546011553196771,3,9.0
25.0,3,24.0,1.8461538461538463,9.209076784499363,3,24.0,0.6424536833382616,3,24.0
30.0,4,43.0,2.6875,9.47769456075968,4,43.0,0.6571481295376719,4,43.0
35.0,4,63.0,3.7058823529411766,8.565049520973961,4,63.0,0.502619957307736,4,63.0
40.0,6,90.0,4.5,7.866492356850247,6,90.0,0.4473867293665234,6,90.0
45.0,9,127.0,6.0476190476190474,6.417963153848195,9,127.0,0.35125461428648214,9,127.0
50.0,12,180.0,8.571428571428571,3.655038514119596,12,180.0,0.15932137741522046,12,180.0
55.0,15,254.0,12.095238095238095,2.550522978275321,15,254.0,0.15484039947974043,15,254.0
60.0,18,338.0,14.083333333333334,2.891495433898061,18,338.0,0.17816813670024398,18,338.0
65.0,16,196.0,7.0,3.1832723922991053,16,332.0,0.1874632778991876,16,332.0
70.0,8,58.0,1.7575757575757576,5.952917224995128,8,230.0,0.3057293878528416,8,230.0
75.0,3,6.0,0.15384615384615385,7.508807971048384,3,150.0,0.3896412300620711,3,150.0
80.0,2,5.0,0.125,6.713113126637722,2,159.0,0.3520645829563268,2,159.0
85.0,8,30.0,0.8108108108108109,6.0157476325811885,8,184.0,0.2788398962584741,8,184.0
90.0,14,86.0,2.324324324324324,4.482988902584579,14,240.0,0.18979201568874923,14,240.0
95.0,20,176.0,4.631578947368421,2.936331521480923,20,330.0,0.1343083641126275,20,330.0
100.0,28,301.0,7.525,2.2051958199087536,28,455.0,0.11518088458432008,28,455.0
105.0,34,456.0,11.121951219512194,1.2961010580432184,34,610.0,0.02778143078485182,34,610.0
110.0,37,637.0,14.813953488372093,1.5076437317428402,37,791.0,0.046089901847856544,37,791.0
115.0,38,827.0,19.69047619047619,1.1832452697650802,38,981.0,0.07125830564075337,38,981.0
120.0,38,1017.0,24.214285714285715,1.1882974146725789,38,1171.0,0.0489519540230101,38,1171.0
